Key,Value
Feature.GamepadDisconnect.Label.MessageGeneric,"Controller für Benutzer ""%s"" wurde getrennt. Bitte schließe deine Controller erneut an."
Feature.SettingsHub.Prompt.Subtitle.TemporaryVoiceBan1,"Wir haben den Sprachchat vorübergehend deaktiviert, weil du möglicherweise Ausdrücke verwendet hast, die gegen die Roblox-Community-Regeln verstoßen."
Feature.SettingsHub.Prompt.Subtitle.TemporaryVoiceBan2,"Wenn dies erneut passiert, verlierst du möglicherweise Zugriff auf dein Konto."
Feature.SettingsHub.Prompt.XMinuteSuspension,{banDurationInMinutes} Minuten gesperrt
Feature.ReportAbuse.DSAIllegal.ReportLink,Melde illegale Inhalte gemäß dem Digital Services Act der EU (Gesetz über digitale Dienste).
Feature.ReportAbuse.DSAIllegal.ReportPageTitle,Illegale Inhalte melden
Feature.SettingsHub.Chat.TranslationOnWithLanguage,Ein ({LanguageName})
CoreScripts.Ads.Label.InExperienceDisclosureStatic,"Roblox hat keine Verhaltensdaten verwendet, um diese Werbung zu schalten. Diese Anzeige basiert auf Informationen wie Gerätetyp, Standort und Alter, um dir angemessene und relevante Werbung bereitzustellen."
Feature.DynamicUI.Translation.Reporting.IllegalContentEUBody,"Um illegale Inhalte im Sinne des EU Digital Services Acts zu melden, besuche: https://www.roblox.com/illegal-content-reporting"
Feature.SettingsHub.GameSettings.FramerateCapDefaultEntry,Standard ({Frames} FPS)
Feature.SettingsHub.GameSettings.MaximumFramerate,Maximale Bildfrequenz
CoreScripts.Ads.Action.Close,Schließen
CoreScripts.Ads.Label.WhyThisAd,Warum diese Werbung?
CoreScripts.FTUX.Mic.Body,Schalte dein Mikrofon ein
CoreScripts.FTUX.Mic.Header,Chatte mit deiner Stimme
CoreScripts.FTUX.Onboard.Body,"Bestenlisten, Chats, Sicherheit und mehr"
CoreScripts.FTUX.Onboard.Header,Gelange schnell zu deinen Lieblingssteuerungen
CoreScripts.FTUX.SelfView.Body,"Wenn deine Kamera eingeschaltet ist, imitiert dein Avatar deine Bewegungen wie z.B. dein Lächeln und Zwinkern"
CoreScripts.FTUX.SelfView.Header,Animiere deinen Avatar
CoreScripts.FTUX.Tools.Body,"Folge Punkteständen, melde Probleme, nutze Emotes"
CoreScripts.FTUX.Tools.Header,Top-Tools und -Aktionen
CoreScripts.PublishAvatarPrompt.AvatarViewToolTip,"Zum Zoomen pinchen, zum Drehen wischen, zum Verschieben mit zwei Fingern ziehen."
CoreScripts.PublishAvatarPrompt.Body,Körper
CoreScripts.PublishAvatarPrompt.BodyName,Körpername
CoreScripts.PublishAvatarPrompt.Close,Schließen
CoreScripts.PublishAvatarPrompt.CreatedBody,{DisplayName}s Körper
CoreScripts.PublishAvatarPrompt.CreatedHead,{DisplayName}s Kopf
CoreScripts.PublishAvatarPrompt.CreatedLeftArm,{DisplayName}s linker Arm
CoreScripts.PublishAvatarPrompt.CreatedLeftLeg,{DisplayName}s linkes Bein
CoreScripts.PublishAvatarPrompt.CreatedRightArm,{DisplayName}s rechter Arm
CoreScripts.PublishAvatarPrompt.CreatedRightLeg,{DisplayName}s rechtes Bein
CoreScripts.PublishAvatarPrompt.CreatedTorso,{DisplayName}s Oberkörper
CoreScripts.PublishAvatarPrompt.Head,Kopf
CoreScripts.PublishAvatarPrompt.LeaveCreationTitle,Kreation verlassen?
CoreScripts.PublishAvatarPrompt.LeftArm,Linker Arm
CoreScripts.PublishAvatarPrompt.LeftLeg,Linkes Bein
CoreScripts.PublishAvatarPrompt.Pan,Schwenken
CoreScripts.PublishAvatarPrompt.ResetView,Ansicht zurücksetzen
CoreScripts.PublishAvatarPrompt.RightArm,Rechter Arm
CoreScripts.PublishAvatarPrompt.RightLeg,Rechtes Bein
CoreScripts.PublishAvatarPrompt.Rotate,Drehen
CoreScripts.PublishAvatarPrompt.SubmitCreation,Kreation einreichen
CoreScripts.PublishAvatarPrompt.Torso,Oberkörper
CoreScripts.PublishAvatarPrompt.Zoom,Zoomen
Feature.SettingsHub.Chat.ChatLanguageSelectionLabel,Chat-Übersetzungssprache
CoreScripts.Feedback.FeedbackBar.MainLabel,Gib dein Feedback
CoreScripts.Feedback.FeedbackReportDialog.CorrectTranslationObjectPlaceholder,Experience-Objekt: {ObjectType}
CoreScripts.Feedback.Help.Instructions,"Wähle einen beliebigen Text aus, um Feedback zu falschen oder fehlenden Übersetzungen zu geben."
CoreScripts.Feedback.MobileSelectionModal.Close,Schließen
CoreScripts.Feedback.MobileSelectionModal.GiveFeedbackButton,Feedback geben
CoreScripts.Feedback.MobileSelectionModal.ObjectSelectedBody,Experience-Objekt: {ObjectType}
CoreScripts.Feedback.MobileSelectionModal.TextSelectionHeader,Ausgewählter Text
CoreScripts.Feedback.Onboarding.Cancel,Abbrechen
CoreScripts.Feedback.Onboarding.Instructions,"Wähle einen beliebigen Text aus, um Feedback zu falschen oder fehlenden Übersetzungen zu geben."
CoreScripts.Feedback.Onboarding.MainHeader,"Sag uns, was falsch ist"
CoreScripts.Feedback.Onboarding.Start,Start
CoreScripts.FTUX.Onboard.Complete,Verstanden
CoreScripts.FTUX.Onboard.ShowMe,So geht's
Feature.SettingsHub.Prompt.Subtitle.ThanksForLettingUsKnow,"Dein Feedback hilft uns, unsere Systeme zu verbessern."
Feature.SettingsHub.Prompt.ThanksForLettingUsKnow,Danke für dein Feedback
Feature.SettingsHub.GameSettings.GuiVisibility.Freecam,Freecam
Feature.SettingsHub.GameSettings.GuiVisibility.ShowGuiType,GUI anzeigen: '{GuiType}'
CommonUI.Controls.Action.Yes,Ja
Feature.Notifications.Heading.EnableNotifications,Benachrichtigungen für diese Experience aktivieren
Feature.Notifications.Heading.EnableNotificationsForExperience,Benachrichtigungen für {experienceName} aktivieren
Feature.Notifications.Label.ReceiveActivityUpdates,"Du erhältst Updates über Aktivitäten, während du weg bist"
Feature.Notifications.Response.NotificationsEnabled,Benachrichtigungen für diese Experience aktiviert
Feature.Notifications.Response.NotificationsEnabledForExperience,Benachrichtigungen aktiviert für {experienceName}
Feature.SettingsHub.Action.LearnMore,Mehr erfahren
Feature.SettingsHub.Action.NotNow,Jetzt nicht
Feature.SettingsHub.Action.TurnOn,Aktivieren
Feature.SettingsHub.Prompt.ChangeYourMind,Wenn du deine Meinung änderst
Feature.SettingsHub.Prompt.JoinedVoiceChat,Du hast Sprachchat aktiviert
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMute,Du kannst den Sprachchat jederzeit deaktivieren oder andere stummschalten.
Feature.SettingsHub.Prompt.Subtitle.JoinVoiceLater,Du kannst den Sprachchat später auch jederzeit über das Roblox-Menü aktivieren.
Feature.SettingsHub.Prompt.Subtitle.SelectingTurnOn,"Indem ich ""Aktivieren"" wähle, stimme ich der Sammlung, Nutzung und Speicherung meiner Sprachaufzeichnung durch Roblox zu, um Sprachdienste zu ermöglichen, sowie zu Moderations- und Sicherheitszwecken und der Verbesserung unserer Dienstleistungen und Tools."
CoreScripts.Ads.Label.InExperienceDisclosureDynamic,"Roblox hat keine Verhaltensdaten verwendet, um diese Werbung zu schalten. Diese Anzeige basiert auf Informationen wie Gerätetyp, Standort und Alter, um dir angemessene und relevante Werbung bereitzustellen. Der Werbetreibende ist {AdvertiserName}."
CoreScripts.Ads.Label.InExperienceDisclosureDynamicWithPayer,"Roblox hat keine Verhaltensdaten verwendet, um diese Werbung zu schalten. Diese Anzeige basiert auf Informationen wie Gerätetyp, Standort und Alter, um dir angemessene und relevante Werbung bereitzustellen. Der Werbetreibende ist {AdvertiserName}. Diese Anzeige wurde von {PayerName} bezahlt."
Feature.Notifications.Heading.TurnOnNotifications,Benachrichtigungen aktivieren
Feature.Notifications.Label.GetUpdatesFromExperience,"Benachrichtigungen von {experienceName} erhalten, während du weg bist?"
Feature.SettingsHub.Prompt.Subtitle.MuteAnyoneAnytime,Du kannst andere jederzeit stummschalten.
Feature.SettingsHub.Prompt.Subtitle.TurnOnVoiceChat,"Schalte den Sprachchat ein, um mit anderen zu sprechen. Du musst dazu Roblox Zugriff auf dein Mikrofon geben. Du hast die Kontrolle – du kannst dich oder andere jederzeit stummschalten."
Verification.Identity.Heading.V2LetsChat,Lass uns chatten
Feature.Call.Label.Retry,Erneut versuchen
Feature.Friends.Action.Unfriend,Entfreunden
AuthorizeWebsite.PermissionRequest.Label.Subscription,Abonnement
AuthorizeWebsite.PermissionRequest.OperationDescription.SubscriptionAPIRead,Erhalte Informationen über deine Abonnements.
CreatorDashboard.ScopeSystem.Label.Subscription,Abonnement
Feature.ReportAbuse.Action.BuildAReport,Textmodus
Feature.ReportAbuse.Action.EnterSceneReporting,Highlight-Modus aktivieren
Feature.ReportAbuse.Action.SelectInScene,Highlight-Modus
Feature.ReportAbuse.Heading.ReportUsingSelectInScene,Mit Highlight-Modus melden
Feature.ReportAbuse.Label.SelectInSceneDescription1,"Verwende bis zu 5 Kreise, um ein Problem zu markieren"
Feature.ReportAbuse.Label.SelectInSceneDescription2,Was ist hieran problematisch?
Feature.ReportAbuse.Label.SelectInSceneDescription3,Reiche deine Meldung ein
Feature.SettingsHub.Prompt.GetVoiceChat,Hol dir Sprachchat
Feature.SettingsHub.Prompt.MicPermissionPrime,Gib Roblox Zugriff auf dein Mikrofon zum Sprechen.
Feature.SettingsHub.Prompt.TalkWithOthers,Sprich mit anderen für noch mehr Spaß.
Feature.SettingsHub.Prompt.VoiceChatWithOthers,Sprachchat mit anderen
Feature.SettingsHub.Prompt.VoiceUserAgency,Du hast die Kontrolle – schalte dich oder andere jederzeit stumm.
InGame.HelpMenu.Controls.ToggleGameMenu,Spielmenü umschalten
CoreScripts.BulkPurchasePrompt.CompletedPrompt.DismissCTA,Ok
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorHeading,Kauf fehlgeschlagen
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonAlreadyOwned,"Dein Kauf konnte nicht abgeschlossen werden, weil du diese Artikel schon besitzt."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonGeneric,Dein Kauf konnte gerade nicht abgeschlossen werden.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonInsufficientMembership,"Dein Kauf konnte nicht abgeschlossen werden, weil du Roblox-Premium brauchst, um diese Artikel zu kaufen."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonInsufficientRobux,"Dein Kauf konnte nicht abgeschlossen werden, weil du nicht genug Robux hast."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotAvailableForPurchaser,"Dein Kauf konnte nicht abgeschlossen werden, weil du nicht berechtigt bist, diese Art von Artikeln zu kaufen."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotForSale,"Dein Kauf konnte nicht abgeschlossen werden, weil diese Artikel nicht zum Verkauf stehen."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonPriceMismatch,"Dein Kauf konnte nicht abgeschlossen werden, weil sich die Preise geändert haben."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonPurchaserIsSeller,"Dein Kauf konnte nicht abgeschlossen werden, weil du deine eigenen Artikel nicht kaufen darfst."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonQuantityLimitExceeded,"Dein Kauf konnte nicht abgeschlossen werden, weil du schon das maximale Besitzlimit für diese Artikel erreicht hast."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonQuotaExceeded,"Dein Kauf konnte nicht abgeschlossen werden, weil du das Limit von 9 Transaktionen pro Minute erreicht hast."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonSoldOut,"Dein Kauf konnte nicht abgeschlossen werden, weil diese Artikel ausverkauft sind."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainLater,Dir wurden keine Robux berechnet. Bitte versuche es später erneut.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainMoreRobux,Dir wurden keine Robux berechnet. Bitte kaufe mehr und versuche es erneut.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainNow,Dir wurden keine Robux berechnet. Bitte versuche es erneut.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainOtherItems,Dir wurden keine Robux berechnet. Bitte versuche erneut mit anderen Artikeln.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainWait,Dir wurden keine Robux berechnet. Bitte warte und versuche es erneut.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.SuccessHeading,Kauf abgeschlossen
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.Heading,Teilkauf abgeschlossen
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListSuccessfulCount,{itemCount} Artikel
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListSuccessfulHeading,Erfolg!
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListUnsuccessfulCount,{itemCount} Artikel
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListUnsuccessfulHeading,Fehlgeschlagen
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusAlreadyOwned,Bereits in Besitz
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusGeneric,Nicht verfügbar
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusInsufficientMembership,Premium erforderlich
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusInsufficientRobux,Nicht genug Robux
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusNotAvailableForPurchaser,Nicht verfügbar
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusNotForSale,Nicht zum Verkauf
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPriceMismatch,Preisänderung
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPurchaserIsSeller,Verkäufer ist Käufer
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusQuantityLimitExceeded,Limit erreicht
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusQuotaExceeded,Ratenlimit erreicht
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusSoldOut,Ausverkauft
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusSuccess,Gekauft
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.Notice,Einige Artikel konnten gerade nicht gekauft werden. Bitte versuche es später erneut.
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.CurrentBalance,Aktueller Kontostand
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.DismissCTA,Fertig
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.RobuxSpent,Ausgegebene Robux
CoreScripts.BulkPurchasePrompt.RequestPrompt.Heading,Zusammenfassung
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemListPurchaseCount,{itemCount} Artikel
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemListPurchaseHeading,Gesamtbestellung von Artikeln
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemOwned,{ownedCount} in Besitz
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.ConfirmCTA,Zahlen
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.CurrentBalance,Aktueller Kontostand
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.NewBalance,Kontostand nach Kauf
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.TotalCost,Gesamtbestellung
CoreScripts.BulkPurchasePrompt.SuccessPrompt.Body,Du hast {itemCount} Artikel gekauft. Du findest sie in deinem Inventar.
CoreScripts.BulkPurchasePrompt.SuccessPrompt.DismissCTA,Fertig
CoreScripts.BulkPurchasePrompt.SuccessPrompt.Heading,Kauf abgeschlossen
Feature.Accessibility.Description.MainVolume,"Steuere die allgemeine Lautstärke auf Roblox, darunter Menüeffekte, Experience-Töne und Sprachchat"
Feature.Notifications.Webview.Title.PolicyUpdate,Richtlinien-Update
Feature.SettingsHub.Prompt.CameraUnavailable,Kamera nicht verfügbar
Feature.SettingsHub.Prompt.Subtitle.CameraUnavailable,"Wir haben die Kamera deaktiviert, um die Leistung auf diesem Gerät zu verbessern. Versuche es vielleicht auf einem anderen Gerät. Tippe hier, für mehr Informationen."
Feature.SettingsHub.Prompt.Subtitle.InExpVoiceUpsell1,"Sprich mit anderen für noch mehr Spaß. Gib Roblox Zugriff auf dein Mikrofon, um zu sprechen. Du hast die Kontrolle – du kannst jederzeit dich selbst oder andere stummschalten."
Feature.SettingsHub.Prompt.Subtitle.InExpVoiceUpsell2,Sprich mit anderen für noch mehr Spaß. Du hast die Kontrolle – du kannst jederzeit dich selbst oder andere stummschalten.
Feature.SettingsHub.Label.MyCaptures,Meine Aufnahmen
Feature.ReportAbuse.Action.ErrorModalGoBack,Zurück
Feature.ReportAbuse.Heading.SelectInSceneErrorTitle,Fehler: Maximal 5 Kreise
Feature.ReportAbuse.Label.SelectInSceneErrorDescription,"Du kannst bis zu 5 Kreise platzieren, um das Problem hervorzuheben. Benutze die Rückgängig-Taste, um Kreise zu entfernen."
Feature.SettingsHub.GameSettings.MaximumFramerate.Description,"Passe deine Bildfrequenz für eine bessere Spiel-Experience an. Höhere Bildfrequenzen verbrauchen mehr Energie und Frequenzen, die höher als die Aktualisierungsrate deines Bildschirms sind, werden nicht angezeigt."
Feature.Subscription.Text.Subscribed,Abonniert
Feature.ReportAbuse.Label.ChooseOne,Wähle eine Option
Feature.ReportAbuse.Label.PleaseSelectOne,Bitte wähle eine Option.
Feature.ReportAbuse.Label.SelectInSceneComplete,"Wir werden deine Meldung verwenden, um Roblox zu einem sicheren und unterhaltsamen Ort für alle zu machen."
Feature.ReportAbuse.Label.TellUsWhatHappened,"Sag uns, was passiert ist. (Optional)"
Feature.ReportAbuse.Label.WhatWasWrong,Was ist los?
Feature.ReportAbuse.Title.SelectInSceneFinishYourReport,Schließe deine Meldung ab
Feature.ReportAbuse.Title.SelectInSceneThankYou,Danke fürs Melden
Feature.SettingsHub.GameSettings.FramerateEntry,{Frames} FPS
Feature.Squads.Action.Leave,Verlassen
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.BuyRobuxCTA,Robux kaufen
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.MissingRobux,Fehlende Robux
Feature.ReportAbuse.Action.Close,Schließen
Feature.ReportAbuse.Action.Submit,Abschicken
Feature.Subscription.Message.MonthlySpendRestrictionsMonthlyLimitExceed,Du hast das in der Kindersicherung festgelegte monatliche Kauflimit erreicht. Du kannst erst im nächsten Monat einen neuen Kauf tätigen.
Feature.ReportAbuse.Label.Avatar,Avatar
Feature.ReportAbuse.Label.Bullying,Mobbing
Feature.ReportAbuse.Label.Cheating,Schummeln/Exploits
Feature.ReportAbuse.Label.Content,Unangemessener Inhalt
Feature.ReportAbuse.Label.Dating,Dating
Feature.ReportAbuse.Label.Links,Externe Links
Feature.ReportAbuse.Label.Personal,Persönliche Frage
Feature.ReportAbuse.Label.Scamming,Betrug
Feature.ReportAbuse.Label.Swearing,Schimpfwörter
Feature.ReportAbuse.Label.TextChat,Textchat
Feature.ReportAbuse.Label.Username,Unangemessener Benutzername
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReason2SV,"Zweistufige Verifizierung ist erforderlich, um diese Transaktion zu tätigen. Gehe zu Einstellungen > Sicherheit, um die Einrichtung der zweistufigen Verifizierung abzuschließen."
CommonUI.Controls.Action.Refresh,Aktualisieren
CommonUI.Controls.NoResultsFound,Keine Ergebnisse gefunden
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotAvailableInExperience,"Dein Kauf konnte nicht abgeschlossen werden, weil diese Artikel in dieser Experience nicht verfügbar sind."
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPlaceInvalid,Nicht verfügbar in dieser Experience
CoreScripts.PublishAvatarPrompt.Description,Beschreibung (Optional)
CoreScripts.PublishAvatarPrompt.DescriptionTitle,Beschreibe diesen Artikel
Feature.Accessibility.Description.Haptics,Steuere die allgemeine Vibration der Roblox-App
Feature.Accessibility.Header.Haptics,Haptik
Feature.AccountSettings.Label.CameraNotAvailable,Kamera ist auf bestimmten Geräten nicht verfügbar.
Feature.AccountSettings.Label.CameraNotSupported,Kamera ist auf bestimmten Geräten nicht verfügbar. {linkStart}Mehr erfahren{linkEnd}
Feature.Notifications.Action.PushUpsellAllow,Erlauben
Feature.Notifications.Action.PushUpsellNotNow,Jetzt nicht
Feature.Notifications.Heading.PushUpsellGeneric,Nicht verpassen
Feature.Notifications.Label.PushUpsellGeneric,"Erhalte Mitteilungen über Aktivitäten wie Chatnachrichten, Einladungen, Freunschaftsanfragen und mehr."
Feature.Squads.Action.Join,Mitmachen
Feature.VerificationUpsell.Action.EditPhoneNumber,Handynummer bearbeiten
IAPExperience.LeaveRoblox.Action.Cancel,Abbrechen
IAPExperience.LeaveRoblox.Action.Continue,Weiter
IAPExperience.LeaveRoblox.Text.ExternalWebsiteWarning,"Wenn du auf ""Weiter"" klickst, wirst du zu einer Website weitergeleitet, die nicht Roblox gehört und nicht von Roblox betrieben wird. Dort gelten möglicherweise andere Nutzungsbedingungen und Datenschutzrichtlinien."
IAPExperience.LeaveRoblox.Title.LeavingRoblox,Roblox wird verlassen
Feature.ReportAbuse.Label.HighlightProblem,Markiere das Problem mit Kreisen
Feature.Toast.NetworkingError.SomethingIsWrong,Etwas ist schiefgelaufen. Bitte versuche es erneut.
Feature.Accessibility.Description.PreferredTextSize,Passe die Textgröße auf Roblox nach deinen Vorlieben an
Feature.Accessibility.Heading.PreferredTextSize,Textgröße
Feature.Accessibility.PreferredTextSize.Default,Standard
Feature.Accessibility.PreferredTextSize.Largest,Am größten
Feature.Accessibility.Action.ScrollDown,Nach unten scrollen
Feature.Accessibility.Action.ScrollUp,Nach oben scrollen
CoreScripts.PublishAvatarPrompt.BuyCreation,Kreation kaufen
CoreScripts.CancelUserSubscriptionPrompt.Error.ButtonText,OK
CoreScripts.CancelUserSubscriptionPrompt.ErrorCancellingPrompt.Body,Es ist ein Fehler aufgetreten und die Aboverlängerung wurde nicht gekündigt. Bitte versuche es erneut.
CoreScripts.CancelUserSubscriptionPrompt.ErrorCancellingPrompt.Heading,Fehler
CoreScripts.CancelUserSubscriptionPrompt.ExpiringPrompt.Body,Dein Abo wurde bereits erfolgreich gekündigt. Es ist keine weitere Aktion erforderlich.
CoreScripts.CancelUserSubscriptionPrompt.ExpiringPrompt.Heading,Bereits gekündigt
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.Body,"Wenn du dein Abo jetzt kündigst, kannst du es noch bis zum {date} benutzen."
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.DontCancelButton,Nicht kündigen
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.Heading,Abo kündigen
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.YesCancelButton,"Ja, kündigen"
CoreScripts.CancelUserSubscriptionPrompt.SuccessPrompt.Heading,Dein Abo wurde erfolgreich gekündigt
CoreScripts.CancelUserSubscriptionPrompt.UnsubscribedPrompt.Body,Du hast derzeit kein Abo laufen.
CoreScripts.CancelUserSubscriptionPrompt.UnsubscribedPrompt.Heading,Kündigung nicht möglich
Feature.Subscription.Error.GenericSubscribeError,Beim Abonnieren ist etwas schiefgelaufen. Bitte versuche es später erneut.
CoreScripts.PublishAvatarPrompt.PurchaseCompleteDescription,Du findest deinen Artikel nach Abschluss in deinem Inventar.
CoreScripts.TopBar.JoinVoice,Sprachchat aktivieren
Feature.ReportAbuse.Heading.ReportAbuse,Verstoß melden
Feature.ReportAbuse.Label.CategoryAgeGuidelines,"Fehlerhafte Inhaltseinstufung (z. B. Blut, Gewalt)"
Feature.ReportAbuse.Label.CategoryBullyingV2,"Mobbing, Belästigung, Diskriminierung"
Feature.ReportAbuse.Label.CategoryContent,"Unangemessene Inhalte – Ort, Bild, Modell"
Feature.ReportAbuse.Label.CategoryDating,Dating
Feature.ReportAbuse.Label.CategoryInappropriate,Unangemessene Sprache – Vulgäre Ausdrücke und nicht jugendfreie Inhalte
Feature.ReportAbuse.Label.CategoryOther,Anderer Regelverstoß
Feature.ReportAbuse.Label.CategoryPrivateInfo,Fragen nach oder Bereitstellung von persönlichen Informationen
Feature.ReportAbuse.Label.CategoryScamming,"Ausnutzen von Spielfehlern, Schummeln, Betrug"
Feature.ReportAbuse.Label.CategoryTheft,"Kontodiebstahl – Phishing, Hacking, Handel mit Konten"
Feature.ReportAbuse.Label.CategoryThreats,Bedrohungen in der realen Welt und Suizidandrohungen
Feature.ReportAbuse.Message.Success,Deine Meldung wurde gesendet.
CoreScripts.Ads.Label.ReportAd,Anzeige melden
Feature.Chat.Label.ReplyingToOthers,{DISPLAY_NAME} hat gesagt …
Feature.SettingsHub.Prompt.JoinedVoiceChatV2,Du hast Sprachchat aktiviert
Feature.SettingsHub.Prompt.LeaveVoiceChat,Sprachchat getrennt
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMuteAndAccessMic,Du kannst den Sprachchat jederzeit deaktivieren oder andere Nutzer stummschalten.
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMuteHere,Du kannst hier den Sprachchat jederzeit deaktivieren oder andere stummschalten
Feature.SettingsHub.Action.Ok,OK
Feature.SettingsHub.Action.OpenSettings,Einstellungen öffnen
Feature.SettingsHub.Prompt.NeedMicrophoneAccess,Mikrofon-Zugriff erforderlich
Feature.SettingsHub.Prompt.Subtitle.AllowMicrophoneAccess,"Um mit anderen per Sprachchat zu sprechen, erlaube Roblox, auf dein Mikrofon zuzugreifen."
CoreScripts.Ads.Label.InappropriateAd,Unangemessene Anzeige
CoreScripts.TopBar.Party,Party
Feature.SettingsHub.Prompt.AndroidWithDeeplink,<b>1. Wähle Berechtigung<br />2. Wähle Mikrofon<br />3. Gewähre Roblox Zugriff auf dein Mikrofon</b>
Feature.SettingsHub.Prompt.AndroidWithoutDeeplink,<b>1. Gehe zu Einstellungen > Datenschutz > Berechtigung<br />2. Wähle Mikrofon<br />3. Gewähre Roblox Zugriff auf dein Mikrofon</b>
Feature.SettingsHub.Prompt.WindowsWithDeeplink,<b>1. Aktiviere Apps die Verwendung meines Mikrofons erlauben<br />2. Gewähre Roblox Zugriff auf dein Mikrofon</b>
Feature.SettingsHub.Prompt.WindowsWithoutDeeplink,<b>1. Gehe zu Einstellungen > Datenschutz > Mikrofon<br />2. Aktiviere Apps die Verwendung meines Mikrofons erlauben<br />3. Gewähre Roblox Zugriff auf dein Mikrofon</b>
Feature.ReportAbuse.Action.ContinueReport,Weiter zum Melden
Feature.ReportAbuse.Action.EnterChatLineReporting,Verstoß melden
Feature.ReportAbuse.Label.FinishChatReport,Schließe deine Chat-Meldung ab
Feature.ReportAbuse.Label.SelectChatLine,Wähle einen Chat zum Melden
CoreScripts.Ads.Label.IllegalContentReportingLink,Melde illegale und/oder für Kinder schädliche Inhalte.
Feature.ReportAbuse.Problem.Bullying,Mobbing
Feature.ReportAbuse.Problem.Cheating,Schummeln (Cheating)
