Key,Value
Feature.Notifications.Heading.EnableNotifications,Attiva le notifiche per questa esperienza
Feature.Notifications.Heading.EnableNotificationsForExperience,Attiva le notifiche per {experienceName}
Feature.Notifications.Label.ReceiveActivityUpdates,Ricevi aggiornamenti sulle attività mentre sei assente
Feature.Notifications.Response.NotificationsEnabled,Notifiche attivate per questa esperienza
Feature.Notifications.Response.NotificationsEnabledForExperience,Notifiche attivate per {experienceName}
Feature.SettingsHub.Action.LearnMore,Scopri di più
Feature.SettingsHub.Action.NotNow,Non ora
Feature.SettingsHub.Action.TurnOn,Attiva
Feature.SettingsHub.Prompt.ChangeYourMind,Se cambi idea
Feature.SettingsHub.Prompt.JoinedVoiceChat,Hai Partecipato alla Chat Vocale
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMute,Puoi sempre disconnetterti dalla Voce o silenziare chiunque in qualsiasi momento.
Feature.SettingsHub.Prompt.Subtitle.JoinVoiceLater,Puoi sempre partecipare alla chat vocale più tardi dal menu Roblox.
Feature.SettingsHub.Prompt.Subtitle.SelectingTurnOn,"Cliccando su abilitazione, acconsento alla raccolta di Roblox, utilizzo, e memorizzazione della mia registrazione vocale per consentire i servizi vocali e per la moderazione, la sicurezza e il miglioramento dei nostri servizi e strumenti."
CoreScripts.Ads.Label.InExperienceDisclosureDynamic,"Roblox non ha utilizzato informazioni comportamentali per fornire questo annuncio. Stai visualizzando questo annuncio in base a informazioni tra cui tipo di dispositivo, posizione e età per fruire di annunci appropriati e pertinenti. L'inserzionista è {AdvertiserName}."
CoreScripts.Ads.Label.InExperienceDisclosureDynamicWithPayer,"Roblox non ha utilizzato informazioni comportamentali per fornire questo annuncio. Stai visualizzando questo annuncio in base a informazioni tra cui tipo di dispositivo, posizione ed età per fruire di annunci appropriati e pertinenti. L'inserzionista è {AdvertiserName}. Questo annuncio è stato pagato da {PayerName}."
Feature.Notifications.Heading.TurnOnNotifications,Attiva le notifiche
Feature.Notifications.Label.GetUpdatesFromExperience,Ricevi aggiornamenti sull'attività da {experienceName} mentre sei via?
Feature.SettingsHub.Prompt.Subtitle.MuteAnyoneAnytime,Puoi silenziare chiunque in qualsiasi momento.
Feature.SettingsHub.Prompt.Subtitle.TurnOnVoiceChat,"Attiva la chat vocale per parlare con gli altri. Dovrai dare a Roblox l'accesso al tuo microfono. Tu hai il controllo — muta te stesso o chiunque, in qualsiasi momento."
Verification.Identity.Heading.V2LetsChat,Chattiamo
Feature.Call.Label.Retry,Riprova
Feature.Friends.Action.Unfriend,Rimuovi amicizia
AuthorizeWebsite.PermissionRequest.Label.Subscription,Abbonamento
AuthorizeWebsite.PermissionRequest.OperationDescription.SubscriptionAPIRead,Ottieni informazioni sui tuoi abbonamenti.
CreatorDashboard.ScopeSystem.Label.Subscription,Abbonamento
Feature.ReportAbuse.Action.BuildAReport,Modalità di testo
Feature.ReportAbuse.Action.EnterSceneReporting,Entra in modalità di evidenziazione
Feature.ReportAbuse.Action.SelectInScene,Modalità di evidenziazione
Feature.ReportAbuse.Heading.ReportUsingSelectInScene,Segnala utilizzando la modalità di evidenziazione
Feature.ReportAbuse.Label.SelectInSceneDescription1,Usa fino a 5 cerchi per evidenziare il problema
Feature.ReportAbuse.Label.SelectInSceneDescription2,Raccontaci perché è un problema
Feature.ReportAbuse.Label.SelectInSceneDescription3,Invia la tua segnalazione
Feature.SettingsHub.Prompt.GetVoiceChat,Ottieni la Chat Vocale
Feature.SettingsHub.Prompt.MicPermissionPrime,Dai a Roblox l'accesso al tuo microfono per parlare.
Feature.SettingsHub.Prompt.TalkWithOthers,Parla con gli altri e divertiti anche di più.
Feature.SettingsHub.Prompt.VoiceChatWithOthers,Chat vocale con gli altri
Feature.SettingsHub.Prompt.VoiceUserAgency,"Hai il controllo — muta te stesso o chiunque, in qualsiasi momento."
InGame.HelpMenu.Controls.ToggleGameMenu,Attiva/Disattiva menu di gioco
CoreScripts.BulkPurchasePrompt.CompletedPrompt.DismissCTA,Ok
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorHeading,Acquisto non riuscito
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonAlreadyOwned,Il tuo acquisto non è stato completato perché già possiedi questi articoli.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonGeneric,Il tuo acquisto non è stato completato in questo momento.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonInsufficientMembership,Il tuo acquisto non può essere completato perché devi avere Roblox Premium per acquistare questi articoli.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonInsufficientRobux,Il tuo acquisto non è stato completato perché non hai abbastanza Robux.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotAvailableForPurchaser,Il tuo acquisto non è stato completato perché non sei autorizzato ad acquistare questi tipi di articoli.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotForSale,Il tuo acquisto non è stato completato perché questi articoli non sono in vendita.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonPriceMismatch,Il tuo acquisto non è stato completato perché i prezzi sono cambiati.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonPurchaserIsSeller,Il tuo acquisto non è stato completato perché non sei autorizzato ad acquistare i tuoi articoli.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonQuantityLimitExceeded,Il tuo acquisto non è stato completato perché hai già raggiunto il limite massimo di proprietà per questi articoli.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonQuotaExceeded,Il tuo acquisto non è stato completato perché hai raggiunto il limite di 9 transazioni al minuto.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonSoldOut,Il tuo acquisto non può essere completato perché questi articoli sono esauriti.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainLater,Non ti è stato addebitato alcun Robux. Riprova.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainMoreRobux,Non ti è stato addebitato alcun Robux. Per favore acquista di più e riprova.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainNow,Non ti è stato addebitato alcun Robux. Riprova.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainOtherItems,Non ti è stato addebitato alcun Robux. Riprova con altri articoli.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.TryAgainWait,Non ti è stato addebitato alcun Robux. Per favore aspetta e riprova.
CoreScripts.BulkPurchasePrompt.CompletedPrompt.SuccessHeading,Acquisto completato
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.Heading,Acquisto parziale completato
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListSuccessfulCount,{itemCount} Articoli
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListSuccessfulHeading,Riuscito
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListUnsuccessfulCount,{itemCount} Articoli
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemListUnsuccessfulHeading,Non riuscito
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusAlreadyOwned,Già posseduto
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusGeneric,Non disponibile
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusInsufficientMembership,Premium necessario
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusInsufficientRobux,Robux insufficienti
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusNotAvailableForPurchaser,Non disponibile
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusNotForSale,Non in vendita
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPriceMismatch,Cambio di prezzo
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPurchaserIsSeller,Il venditore è l'acquirente
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusQuantityLimitExceeded,Limite raggiunto
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusQuotaExceeded,Raggiunto limite di prove
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusSoldOut,Esaurito
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusSuccess,Acquistato
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.Notice,"Alcuni articoli non possono essere acquistati in questo momento, si prega di riprovare più tardi."
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.CurrentBalance,Saldo attuale
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.DismissCTA,Fatto
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.PriceBox.RobuxSpent,Robux spesi
CoreScripts.BulkPurchasePrompt.RequestPrompt.Heading,Riepilogo
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemListPurchaseCount,{itemCount} Articoli
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemListPurchaseHeading,Totale articoli acquistati
CoreScripts.BulkPurchasePrompt.RequestPrompt.ItemOwned,{ownedCount} Proprietario
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.ConfirmCTA,Pagamento
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.CurrentBalance,Saldo attuale
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.NewBalance,Saldo dopo l'acquisto
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.TotalCost,Totale ordine
CoreScripts.BulkPurchasePrompt.SuccessPrompt.Body,Hai acquistato con successo {itemCount} oggetti. Trova questi articoli nel tuo inventario.
CoreScripts.BulkPurchasePrompt.SuccessPrompt.DismissCTA,Fatto
CoreScripts.BulkPurchasePrompt.SuccessPrompt.Heading,Acquisto completato
Feature.Accessibility.Description.MainVolume,"Controlla il livello sonoro complessivo di Roblox, compresi gli effetti del menu, il suono dell'esperienza e la chat vocale"
Feature.Notifications.Webview.Title.PolicyUpdate,Aggiornamento Politica
Feature.SettingsHub.Prompt.CameraUnavailable,Videocamera non disponibile
Feature.SettingsHub.Prompt.Subtitle.CameraUnavailable,Abbiamo disabilitato la fotocamera per migliorare le prestazioni dell'esperienza su questo dispositivo. Potresti provare con un altro dispositivo. Tocca per saperne di più.
Feature.SettingsHub.Prompt.Subtitle.InExpVoiceUpsell1,"Parla con gli altri e divertiti di più. Dai a Roblox l'accesso al tuo microfono per parlare. Sei in controllo — muta te stesso o chiunque, in qualsiasi momento."
Feature.SettingsHub.Prompt.Subtitle.InExpVoiceUpsell2,"Parla con gli altri e divertiti di più. Sei in controllo — muta te stesso o chiunque, in qualsiasi momento."
Feature.SettingsHub.Label.MyCaptures,I miei screenshot
Feature.ReportAbuse.Action.ErrorModalGoBack,Torna Indietro
Feature.ReportAbuse.Heading.SelectInSceneErrorTitle,Errore: Massimo 5 cerchi
Feature.ReportAbuse.Label.SelectInSceneErrorDescription,Puoi posizionare fino a 5 cerchi per evidenziare il problema. Usa il pulsante undo per rimuovere i cerchi.
Feature.SettingsHub.GameSettings.MaximumFramerate.Description,Regola il frame rate per un gameplay più fluido. I frame rate più alti consumano più potenza e i frame oltre la frequenza di aggiornamento del display non saranno mostrati.
Feature.Subscription.Text.Subscribed,Abbonati
Feature.ReportAbuse.Label.ChooseOne,Scegline uno
Feature.ReportAbuse.Label.PleaseSelectOne,"Per favore, selezionane uno."
Feature.ReportAbuse.Label.SelectInSceneComplete,Useremo la tua segnalazione per rendere Roblox un posto divertente e sicuro per tutti.
Feature.ReportAbuse.Label.TellUsWhatHappened,Raccontaci cosa è successo. (Facoltativo)
Feature.ReportAbuse.Label.WhatWasWrong,Cosa è andato storto?
Feature.ReportAbuse.Title.SelectInSceneFinishYourReport,Termina la tua segnalazione
Feature.ReportAbuse.Title.SelectInSceneThankYou,Grazie per la segnalazione
Feature.SettingsHub.GameSettings.FramerateEntry,{Frames} FPS
Feature.Squads.Action.Leave,Abbandona
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.BuyRobuxCTA,Acquista Robux
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.MissingRobux,Robux mancanti
Feature.ReportAbuse.Action.Close,Chiudi
Feature.ReportAbuse.Action.Submit,Invia
Feature.Subscription.Message.MonthlySpendRestrictionsMonthlyLimitExceed,Hai raggiunto il limite di acquisto mensile impostato nel controllo genitoriale. Non potrai effettuare un nuovo acquisto fino al prossimo mese.
Feature.ReportAbuse.Label.Avatar,Avatar
Feature.ReportAbuse.Label.Bullying,Bullismo
Feature.ReportAbuse.Label.Cheating,Barare/Sfruttare
Feature.ReportAbuse.Label.Content,Contenuto inappropriato
Feature.ReportAbuse.Label.Dating,Incontri
Feature.ReportAbuse.Label.Links,Collegamenti ad altri siti
Feature.ReportAbuse.Label.Personal,Domanda personale
Feature.ReportAbuse.Label.Scamming,Truffa
Feature.ReportAbuse.Label.Swearing,Bestemmie
Feature.ReportAbuse.Label.TextChat,Chat di testo
Feature.ReportAbuse.Label.Username,Nome utente non appropriato
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReason2SV,La verifica in due passaggi è necessaria per effettuare ulteriori transazioni. Vai su Impostazioni> Sicurezza per completare la verifica in due passaggi.
CommonUI.Controls.Action.Refresh,Aggiorna
CommonUI.Controls.NoResultsFound,Nessun risultato trovato
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotAvailableInExperience,Il tuo acquisto non può essere completato perché questi articoli non sono disponibili in questa esperienza.
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPlaceInvalid,Non disponibile in questa esperienza
CoreScripts.PublishAvatarPrompt.Description,Descrizione (facoltativa)
CoreScripts.PublishAvatarPrompt.DescriptionTitle,Descrivi questo articolo
Feature.Accessibility.Description.Haptics,Controlla la vibrazione complessiva dell'app Roblox
Feature.Accessibility.Header.Haptics,Aptica
Feature.AccountSettings.Label.CameraNotAvailable,La fotocamera non è disponibile su alcuni dispositivi.
Feature.AccountSettings.Label.CameraNotSupported,La fotocamera non è disponibile su alcuni dispositivi. {linkStart}Scopri di più{linkEnd}
Feature.Notifications.Action.PushUpsellAllow,Consenti
Feature.Notifications.Action.PushUpsellNotNow,Non ora
Feature.Notifications.Heading.PushUpsellGeneric,Da non perdere
Feature.Notifications.Label.PushUpsellGeneric,"Ricevi notifiche per attività come messaggi di chat, inviti, richieste di amicizia e altro ancora."
Feature.Squads.Action.Join,Unisciti
Feature.VerificationUpsell.Action.EditPhoneNumber,Modifica numero di telefono
IAPExperience.LeaveRoblox.Action.Cancel,Annulla
IAPExperience.LeaveRoblox.Action.Continue,Prosegui
IAPExperience.LeaveRoblox.Text.ExternalWebsiteWarning,"Cliccando su ""Continua"", il sistema ti reindirizzerà su un sito web che non è di proprietà né è gestito da Roblox. I relativi termini e l'informativa sulla privacy potrebbero pertanto essere differenti."
IAPExperience.LeaveRoblox.Title.LeavingRoblox,Lasciando Roblox
Feature.ReportAbuse.Label.HighlightProblem,Evidenzia il problema con i cerchi
Feature.Toast.NetworkingError.SomethingIsWrong,Qualcosa è andato storto. Riprova.
Feature.Accessibility.Description.PreferredTextSize,Regola la dimensione del testo su Roblox in base alle tue preferenze
Feature.Accessibility.Heading.PreferredTextSize,Dimensione del testo
Feature.Accessibility.PreferredTextSize.Default,Predefinito
Feature.Accessibility.PreferredTextSize.Largest,Più grande
Feature.Accessibility.Action.ScrollDown,Scorri giù
Feature.Accessibility.Action.ScrollUp,Scorri su
CoreScripts.PublishAvatarPrompt.BuyCreation,Acquista creazione
CoreScripts.CancelUserSubscriptionPrompt.Error.ButtonText,OK
CoreScripts.CancelUserSubscriptionPrompt.ErrorCancellingPrompt.Body,Si è verificato un errore e il rinnovo dell'abbonamento non è stato cancellato. Riprova.
CoreScripts.CancelUserSubscriptionPrompt.ErrorCancellingPrompt.Heading,Errore
CoreScripts.CancelUserSubscriptionPrompt.ExpiringPrompt.Body,Il tuo abbonamento è già stato cancellato con successo. Non sono necessarie ulteriori azioni.
CoreScripts.CancelUserSubscriptionPrompt.ExpiringPrompt.Heading,Già cancellato
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.Body,"Se cancelli ora il tuo abbonamento al server privato, puoi ancora accedervi fino {date}."
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.DontCancelButton,Non cancellare
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.Heading,Cancella abbonamento
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.YesCancelButton,"Sì, cancella"
CoreScripts.CancelUserSubscriptionPrompt.SuccessPrompt.Heading,Il tuo abbonamento è stato cancellato con successo
CoreScripts.CancelUserSubscriptionPrompt.UnsubscribedPrompt.Body,Al momento non sei abbonato.
CoreScripts.CancelUserSubscriptionPrompt.UnsubscribedPrompt.Heading,Impossibile cancellare
Feature.Subscription.Error.GenericSubscribeError,Qualcosa è andato storto durante la sottoscrizione. Riprova più tardi.
CoreScripts.PublishAvatarPrompt.PurchaseCompleteDescription,Puoi trovare il tuo articolo nel tuo inventario una volta che è finalizzato.
CoreScripts.TopBar.JoinVoice,Usa chat vocale
Feature.ReportAbuse.Heading.ReportAbuse,Segnala un abuso
Feature.ReportAbuse.Label.CategoryAgeGuidelines,"Maturità dei contenuti imprecisa (ad es. sangue, violenza)"
Feature.ReportAbuse.Label.CategoryBullyingV2,"Bullismo, molestie, discriminazione"
Feature.ReportAbuse.Label.CategoryContent,"Contenuto inappropriato: località, immagine, modello"
Feature.ReportAbuse.Label.CategoryDating,Richieste di appuntamento
Feature.ReportAbuse.Label.CategoryInappropriate,Linguaggio inappropriato: profanità e contenuti per adulti
Feature.ReportAbuse.Label.CategoryOther,Altra violazione delle regole
Feature.ReportAbuse.Label.CategoryPrivateInfo,Chiedere o dare informazioni private
Feature.ReportAbuse.Label.CategoryScamming,"Trucchi, imbrogli, truffe"
Feature.ReportAbuse.Label.CategoryTheft,"Furto di account: phishing, hacking, scambi"
Feature.ReportAbuse.Label.CategoryThreats,Minacce nella vita reale e minacce di suicidio
Feature.ReportAbuse.Message.Success,La tua segnalazione è stata inviata.
CoreScripts.Ads.Label.ReportAd,Segnala annuncio
Feature.Chat.Label.ReplyingToOthers,{DISPLAY_NAME} ha detto...
Feature.SettingsHub.Prompt.JoinedVoiceChatV2,Ti sei iscritto alla chat vocale
Feature.SettingsHub.Prompt.LeaveVoiceChat,Chat vocale disconnessa
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMuteAndAccessMic,Puoi sempre disattivare la voce o silenziare un utente in qualsiasi momento.
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMuteHere,Puoi sempre disconnetterti dalla voce o silenziare chiunque in qualsiasi momento
Feature.SettingsHub.Action.Ok,Ok
Feature.SettingsHub.Action.OpenSettings,Apri Impostazioni
Feature.SettingsHub.Prompt.NeedMicrophoneAccess,Accesso al microfono necessario
Feature.SettingsHub.Prompt.Subtitle.AllowMicrophoneAccess,"Per chattare vocalmente con altri, consenti a Roblox di accedere al tuo microfono."
CoreScripts.Ads.Label.InappropriateAd,Pubblicità Inappropriata
CoreScripts.TopBar.Party,Party
Feature.SettingsHub.Prompt.AndroidWithDeeplink,<b>1. Seleziona Permesso<br />2. Seleziona Microfono<br />3. Consenti a Roblox di accedere al tuo Microfono</b>
Feature.SettingsHub.Prompt.AndroidWithoutDeeplink,<b>1. Vai a Impostazioni > Privacy > Permesso<br />2. Seleziona Microfono<br />3. Consenti a Roblox di accedere al tuo Microfono</b>
Feature.SettingsHub.Prompt.WindowsWithDeeplink,<b>1. Attiva Consenti alle app di accedere al tuo microfono<br />2. Consenti a Roblox di accedere al tuo microfono</b>
Feature.SettingsHub.Prompt.WindowsWithoutDeeplink,<b>1. Vai su Impostazioni > Privacy > Microfono<br />2. Attiva Consenti alle applicazioni di accedere al tuo microfono<br />3. Consenti a Roblox di accedere al tuo microfono</b>
Feature.ReportAbuse.Action.ContinueReport,Procedi con la segnalazione
Feature.ReportAbuse.Action.EnterChatLineReporting,Segnala un abuso
Feature.ReportAbuse.Label.FinishChatReport,Termina la segnalazione della chat
Feature.ReportAbuse.Label.SelectChatLine,Seleziona una chat da segnalare
CoreScripts.Ads.Label.IllegalContentReportingLink,Segnala contenuti illegali o pericolosi per i minori
Feature.ReportAbuse.Problem.Bullying,Bullismo
Feature.ReportAbuse.Problem.Cheating,Imbroglio
Feature.ReportAbuse.Problem.Dating,Appuntamenti/Sesso
Feature.ReportAbuse.Problem.Hate,Odio
Feature.ReportAbuse.Problem.Links,Link esterni alla piattaforma
Feature.ReportAbuse.Problem.Personal,Informazioni personali
Feature.ReportAbuse.Problem.Scamming,Truffa
Feature.ReportAbuse.Problem.Spamming,Spam
Feature.ReportAbuse.Problem.Swearing,Bestemmie
Feature.ReportAbuse.Problem.Violence,Violenza
Feature.VerifiedParentalControls.Action.Cancel,Annulla
Feature.ReportAbuse.Action.ReturnToExperience,Torna all'esperienza
Feature.ReportAbuse.Label.ReportSubmitted,Segnalazione inviata
Feature.Chat.Label.Connect,
Feature.Chat.Label.RobloxConnect,
Feature.ReportAbuse.Label.AdditionalActions,Ulteriori azioni che puoi intraprendere
Feature.ReportAbuse.Label.SentInAnotherChat,Inviato in un'altra chat
Feature.ReportAbuse.Label.SentPrivately,Inviato privatamente
Feature.ReportAbuse.Message.ThankYouReport,Useremo la tua segnalazione per rendere Roblox un posto divertente e sicuro per tutti.
Feature.VerifiedParentalControls.Action.Close,Chiudi
Feature.VerifiedParentalControls.Action.GoToSettings,Vai alle Impostazioni
Feature.VerifiedParentalControls.Description.SpendingRestrictionWIthoutSettings,"A causa delle restrizioni locali, devi disporre dell'autorizzazione dei tuoi genitori per effettuare un acquisto. Visita il sito web o utilizza un dispositivo associato per chiedere il permesso ai tuoi genitori in Impostazioni > Spesa."
Feature.VerifiedParentalControls.Description.SpendingRestrictionWithSettings,"A causa delle restrizioni locali, devi disporre dell'autorizzazione dei tuoi genitori per effettuare un acquisto. Chiedi il permesso ai tuoi genitori in Impostazioni > Spesa."
Feature.VerifiedParentalControls.Label.AskParent,Chiedi ai tuoi genitori
Common.VerifiedParentalConsent.Action.Cancel,Annulla
Common.VerifiedParentalConsent.Action.Close,Chiudi
Common.VerifiedParentalConsent.Action.GoToSettings,Vai alle Impostazioni
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithoutSettings,"A causa delle restrizioni locali, devi disporre dell'autorizzazione dei tuoi genitori per effettuare un acquisto. Visita il sito web o utilizza un dispositivo associato per chiedere il permesso ai tuoi genitori in Impostazioni > Spesa."
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithSettings,"A causa delle restrizioni locali, devi disporre dell'autorizzazione dei tuoi genitori per effettuare un acquisto. Chiedi il permesso ai tuoi genitori in Impostazioni > Spesa."
Common.VerifiedParentalConsent.Label.AskParent,Chiedi ai tuoi genitori
Feature.ReportAbuse.Action.TextMute,Blocca i messaggi di {name}
Feature.SettingsHub.Prompt.RestartOnMicAccessChange,È necessario riavviare l'app per rendere effettive le modifiche di accesso al microfono.
CoreScripts.TextChat.MessageStatus.Warning.ModerationTimeout,Al momento non puoi inviare messaggi in chat. Nessuno vedrà i tuoi messaggi.
Features.OnDemandAds.Reward_Notification,Complimenti! Hai ottenuto un premio: {REWARD_NAME}!
Feature.Avatar.Label.Front,Fronte
Feature.PlayWithReward.Message.ErrorBanner.Body,Questa ricompensa non è disponibile in questo momento. Riprova.
CoreScripts.TextChat.Notification.Friend.Joined.FriendsRename,Il tuo amico {RBX_NAME} è entrato nell'esperienza.
Feature.SettingsHub.Label.SearchForFriendsPlaceholder.FriendsRename,Cerca amici
FriendPlayerPrompt.DoPromptRequestFriendPlayer.FriendsRename,Vuoi inviare una richiesta di amicizia a {RBX_NAME}?
FriendPlayerPrompt.DoPromptUnfriendPlayer.FriendsRename,Vuoi rimuovere {RBX_NAME} dal tuo elenco degli amici?
FriendPlayerPrompt.Label.Unfriend.FriendsRename,Rimuovi amico
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit.FriendsRename,Non puoi inviare una richiesta di amicizia a {RBX_NAME} perché ha raggiunto il limite massimo di amici.
FriendPlayerPrompt.promptCompletedCallback.UnknownError.FriendsRename,Si è verificato un errore nell'invio della richiesta di amicizia a {RBX_NAME}. Riprova più tardi.
FriendPlayerPrompt.Title.SendFriendRequest.FriendsRename,Inviare richiesta di amicizia?
FriendPlayerPrompt.Title.UnfriendPlayer.FriendsRename,Rimuovere amico?
