Key,Value
Feature.Profile.Label.AgedUpDisplayNameModalCaption,"يمكنك تغيير اسم العرض مرة واحدة فقط كل 7 أيام.
"
Feature.Profile.Label.AgedUpDisplayNameTooShort,لا بد أن يكون اسم العرض 3 أحرف على الأقل.
Feature.Profile.Label.Cancel,
Feature.Profile.Label.CustomName,اسم مخصص
Feature.Profile.Label.CustomizeName,تخصيص الاسم
Feature.Profile.Label.CustomizeNamePlaceholder,
Feature.Profile.Label.DisplayNameCaption,هذا هو الاسم العام الأساسي الذي سيراه المستخدمون الآخرون على Roblox.
Feature.Profile.Label.DisplayNameFailed,لا يمكن حفظ اسم العرض. حاول مرة أخرى.
Feature.Profile.Label.DisplayNameModalCaption,يمكنك تغيير اسم العرض مرة واحدة فقط كل 7 أيام.
Feature.Profile.Label.DisplayNameTooShort,
Feature.Profile.Label.EditBackground,
Feature.Profile.Label.NoBioYet,لم تتم إضافة سيرة ذاتية حتى الآن
Feature.Profile.Label.NoPreviousName,لا توجد أسماء سابقة
Feature.Profile.Label.NoSocialLink,لا توجد روابط للتواصل الاجتماعي حتى الآن
Feature.Profile.Label.PlayedTogetherInGameDescription,لعبا معًا في {experience_name}
Feature.Profile.Label.PlayingExperience,يلعب الآن <b>{experienceName}</b>
Feature.Profile.Label.QRCodeFriendRequest,أرسلت من رمز QR
Feature.Profile.Label.RecentAgedUpDisplayName,"لقد غيّرت اسم العرض الخاص بك مؤخرًا. يمكنك تغيير اسم العرض مرة واحدة فقط كل 7 أيام.
"
Feature.Profile.Label.RecentDisplayName,لقد غيّرت اسم العرض الخاص بك مؤخرًا. يمكنك تغيير اسم العرض مرة واحدة فقط كل 7 أيام.
Feature.Profile.Label.UnableToJoin,تعذر الانضمام
Feature.Profile.Label.UserIsPlayingExperience,<b>{userName}</b> يلعب الآن <b>{experienceName}</b>
Feature.Profile.Label.UsernameDescription,هذا الاسم الفريد خاص بك وحدك على Roblox. سيكلفك تغيير اسمك {icon}{price}.
Feature.Profile.Label.ViewDetails,
Feature.Profile.Message.BlockError,تعذر حظر المستخدم. لعلك حظرت عددًا كبيرًا من الأشخاص.
Feature.Profile.Message.FriendAdded,
Feature.Profile.Message.InvalidAliasError,لا يمكن حفظ الاسم. جرّب اسمًا آخر.
Feature.Profile.Message.NoExperienceAccess,{name} هي تجربة لا يمكنك الوصول إليها.
Feature.Profile.Message.QRLoadFailed,تعذّر التحميل.
Feature.Profile.Message.QRNofificationRequest,أرسل لك طلب صداقة من رمز QR
Feature.Profile.Message.QRNotificationRequest,أرسل إليك طلب صداقة باستخدام كود الاستجابة السريعة (QR)
Feature.Profile.Message.QRNotificationRequest.FriendsRename,أرسل لك طلب صداقة من خلال كود الاستجابة السريعة (QR)
Feature.Profile.Title.QrScanner,ماسح QR
Feature.Profile.Tooltip.CurrencyTransfer.Body,يمكنك الآن إرسال عملات Robux.
Feature.Profile.Tooltip.CustomNameProfile,تمييز أصدقائك بسهولة عن طريق تعيين أسماء مخصصة لهم.
Feature.Profile.Tooltip.DisplayName,تحديث اسمك لمساعدة أصدقائك على التعرف عليك.
Feature.Profile.Tooltip.QrScanner,استخدم الكاميرا لمسح رمز QR الخاص بصديقك لإضافته بسرعة على Roblox.
Feature.ProfileBadges.VerifiedBadgeInfo,تؤكد هذه الشارة أن حاملها هو منشئ محتوى أو صاحب علامة تجارية أو شخصية عامة بارزة.
Feature.ProfileBadges.VerifiedBadgeInfoLink,
Feature.ProfileBadges.VerifiedBadgeInfoTitle,شارة التحقق
Feature.ProfileBadges.action.close,
Feature.QualtricsSurveyPrompt.Action.Close,لا شكرًا
Feature.QualtricsSurveyPrompt.Action.Continue,
Feature.QualtricsSurveyPrompt.Action.Done,
Feature.QualtricsSurveyPrompt.Action.Next,
Feature.QualtricsSurveyPrompt.Action.Retry,
Feature.QualtricsSurveyPrompt.Action.Send,
Feature.QualtricsSurveyPrompt.Description.Error,
Feature.QualtricsSurveyPrompt.Description.TakeAQuickSurvey,شارِك في استطلاع رأي سريع لمساعدتنا في تحسين خدمات منصّة Roblox.
Feature.QualtricsSurveyPrompt.Heading.GiveUsFeedback,شاركنا ملاحظاتك
Feature.QualtricsSurveyPrompt.Response.SurveySubmitted,
Feature.ReportAbuse.Action.AttachScreenshot,إرفاق لقطة الشاشة
Feature.ReportAbuse.Action.BackToExperience,العودة إلى التجربة
Feature.ReportAbuse.Action.BuildAReport,وضع النص
Feature.ReportAbuse.Action.Close,
Feature.ReportAbuse.Action.Continue,
Feature.ReportAbuse.Action.ContinueReport,المتابعة إلى الإبلاغ
Feature.ReportAbuse.Action.EnterChatLineReporting,الإبلاغ عن إساءة استخدام
Feature.ReportAbuse.Action.EnterSceneReporting,الدخول في وضع التحديد
Feature.ReportAbuse.Action.ErrorModalGoBack,
Feature.ReportAbuse.Action.HighlightScene,تعليم المشهد
Feature.ReportAbuse.Action.Next,
Feature.ReportAbuse.Action.Retake,إعادة تصوير
Feature.ReportAbuse.Action.RetakeScene,إعادة تصوير المشهد
Feature.ReportAbuse.Action.ReturnToExperience,
Feature.ReportAbuse.Action.SelectInScene,وضع التحديد
Feature.ReportAbuse.Action.Submit,
Feature.ReportAbuse.Action.TextMute,حظر رسائل الدردشة الواردة من {name}
Feature.ReportAbuse.DSAIllegal.ReportLink,الإبلاغ عن محتوى غير قانوني بموجب قانون الخدمات الرقمية للاتحاد الأوروبي.
Feature.ReportAbuse.DSAIllegal.ReportPageTitle,الإبلاغ عن محتوى غير قانوني
Feature.ReportAbuse.Description.IpInfringementReportModal,<b>احفظ هذا الكود.</b> ستحتاج إليه لإكمال <b>طلب الإزالة</b> باستخدام أدوات <b>الملكية الفكرية</b> في <b>مركز المصمم</b> أو عبر البريد الإلكتروني <i>(اطَّلِع على التفاصيل في شروط الاستخدام)</i>. <b>سيكون هذا الكود صالحًا لمدة 48 ساعة فقط.</b>
Feature.ReportAbuse.Heading.ReportAbuse,الإبلاغ عن إساءة الاستخدام
Feature.ReportAbuse.Heading.ReportUsingSelectInScene,الإبلاغ باستخدام وضع التحديد
Feature.ReportAbuse.Heading.SelectInSceneErrorTitle,خطأ: الحد الأقصى 5 دوائر
Feature.ReportAbuse.Label.Avatar,الأفاتار
Feature.ReportAbuse.Label.CantSelectSubtitle,"حدد ""التالي"" للإبلاغ عن التجربة بأكملها."
Feature.ReportAbuse.Label.CantSelectTitle,هل لا يمكنك تحديد شيء معين؟
Feature.ReportAbuse.Label.CategoryBullyingV2,تنمر وتحرش وتمييز
Feature.ReportAbuse.Label.CategoryContent,محتوى غير لائق - مكان، صورة، نموذج
Feature.ReportAbuse.Label.CategoryDating,
Feature.ReportAbuse.Label.CategoryInappropriate,لغة غير ملائمة - ألفاظ نابية ومحتوى خاص بالبالغين
Feature.ReportAbuse.Label.CategoryOther,انتهاك قاعدة أخرى
Feature.ReportAbuse.Label.CategoryPrivateInfo,طلب معلومات خاصة أو إعطاء معلومات خاصة
Feature.ReportAbuse.Label.CategoryScamming,استغلال، غش، احتيال
Feature.ReportAbuse.Label.CategoryTheft,سرقة الحساب - تصيد، قرصنة، تداول
Feature.ReportAbuse.Label.CategoryThreats,تهديدات حقيقية للحياة وتهديدات بالانتحار
Feature.ReportAbuse.Label.ChooseOne,اختر واحدًا
Feature.ReportAbuse.Label.Content,
Feature.ReportAbuse.Label.Experience,
Feature.ReportAbuse.Label.FinishChatReport,إكمال تقرير الإبلاغ عن المحادثة
Feature.ReportAbuse.Label.GenericReportIllegalContentMessage,
Feature.ReportAbuse.Label.HighlightProblem,حدد المشكلة برسم دوائر
Feature.ReportAbuse.Label.HighlightProblemPrecise,حدِّد المشكلة
Feature.ReportAbuse.Label.Optional,اختياري
Feature.ReportAbuse.Label.Person,شخص
Feature.ReportAbuse.Label.PleaseSelectOne,الرجاء اختيار واحد.
Feature.ReportAbuse.Label.Report,
Feature.ReportAbuse.Label.ReportSubmitted,
Feature.ReportAbuse.Label.ReportType,هل ترغب بالإبلاغ عن تجربة أم شخص؟
Feature.ReportAbuse.Label.SelectChatLine,حدد محادثة واحدة للإبلاغ عنها
Feature.ReportAbuse.Label.SelectInSceneComplete,سنستخدم تقريرك للحفاظ على Roblox مكانًا ممتعًا وآمنًا للجميع.
Feature.ReportAbuse.Label.SelectInSceneDescription1,استخدم ما يصل إلى 5 دوائر لتحديد المشكلة
Feature.ReportAbuse.Label.SelectInSceneDescription2,أخبرنا لماذا تظن أن هذه مشكلة
Feature.ReportAbuse.Label.SelectInSceneDescription3,إرسال تقريرك
Feature.ReportAbuse.Label.SelectInSceneDescriptionPrecise1,اضغط أو اسحب أو انقر لتحديد المشكلة
Feature.ReportAbuse.Label.SelectInSceneErrorDescription,يمكنك استخدام ما يصل إلى خمس دوائر لتحديد المشكلة. استخدم زر التراجع لإزالة دائرة.
Feature.ReportAbuse.Label.SelectPerson,تحديد شخص في المشهد
Feature.ReportAbuse.Label.SelectProblem,تحديد المشكلة في المشهد
Feature.ReportAbuse.Label.SentInAnotherChat,تم الإرسال في دردشة أخرى
Feature.ReportAbuse.Label.SentPrivately,تم الإرسال في رسالة خاصة
Feature.ReportAbuse.Label.TakeItDownCopy,الإبلاغ عن صور حميمية غير متفق عليها بموجب المادة 47 من قانون الولايات المتحدة، الفقرة 223a.
Feature.ReportAbuse.Label.TellUsWhatHappened,أخبرنا بما حدث. (اختياري)
Feature.ReportAbuse.Label.TellUsWhatHappenedNoOptional,أخبِرنا بما حدث:
Feature.ReportAbuse.Label.TextChat,
Feature.ReportAbuse.Label.UserTextMuted,لقد حظرنا رسائل الدردشة الواردة من {name}
Feature.ReportAbuse.Label.UserTextMutedError,لم نتمكن من حظر رسائل الدردشة الواردة من {name}
Feature.ReportAbuse.Label.WhatWasWrong,ما الذي حصل؟
Feature.ReportAbuse.Label.WhereDidItHappen,أين حدث ذلك؟
Feature.ReportAbuse.Label.YourReportCode,كود البلاغ الخاص بك:
Feature.ReportAbuse.Message.ChatLineReportingInfoText,سيتضمن الإبلاغ كل الرسائل في هذه القناة، بما في ذلك الرسالة التي تحدّدها.
Feature.ReportAbuse.Message.ErrorSubmit,حدثت مشكلة خلال إرسال تقريرك.
Feature.ReportAbuse.Message.OSACopy1,سوف نراجع البلاغ ونتخذ الإجراء المناسب. ولن نشارك معلوماتك مع أي مستخدم تبلغ عنه.
Feature.ReportAbuse.Message.OSACopy2,لن يتم حظر المستخدم أو المحتوى، الذي أبلغت عنه، تلقائيًا. ويمكنك حظر المستخدم إذا كنت ترغب في الحد من تفاعلاتك معه.
Feature.ReportAbuse.Message.OSACopy3,يمكنك أيضًا الإبلاغ عن المحتوى غير القانوني بموجب قانون السلامة عبر الإنترنت في المملكة المتحدة.
Feature.ReportAbuse.Message.OSACopy4,الإبلاغ عن محتوى غير قانوني و/أو محتوى ضار بالأطفال.
Feature.ReportAbuse.Message.OSACopyReadOnly,للإبلاغ عن محتوى غير قانوني و/أو محتوى ضار بالأطفال، تفضل بزيارة: https://www.roblox.com/illegal-content-reporting
Feature.ReportAbuse.Message.ProblemNotInScene,"إذا كانت المشكلة غير موجودة في هذا المشهد، يمكنك حينها ""إعادة تصوير"" لقطة عن الشاشة."
Feature.ReportAbuse.Message.ReportInformationCopy,سنراجع البلاغ الذي قدّمته وسنتخذ الإجراء المناسب. ولن نشارك معلوماتك مع أي مستخدم تبلغ عنه. لن يؤدي الإبلاغ عن مستخدم أو محتوى إلى حظره تلقائيًا.
Feature.ReportAbuse.Message.RetakeScene,"ساعدنا على فهم ما حدث حولك. سوف نصوّر المشهد في اللحظة التي تضغط فيها على ""إبلاغ"""
Feature.ReportAbuse.Message.Success,تم إرسال تقريرك.
Feature.ReportAbuse.Message.ThankYouReport,شكرًا لك. سنستخدم بلاغك للحفاظ على Roblox مكانًا ممتعًا وآمنًا للجميع.
Feature.ReportAbuse.Message.UserTextMuted,لن تتلقى رسائل الدردشة من اللاعب المحظور في هذه التجربة.
Feature.ReportAbuse.Message.UserTextMutedErrorDoesNotExist,تعذَّر علينا العثور على {name}. ربما غادر التجربة بالفعل.
Feature.ReportAbuse.Message.UserTextMutedErrorSelf,لا يمكنك حظر رسائل الدردشة الواردة منك.
Feature.ReportAbuse.Message.UserTextMutedSystem,"تم كتم المستخدم ""{name}"". يمكنك ""/إلغاء كتم {name}"" للتراجع عن هذا الإجراء."
Feature.ReportAbuse.Problem.Bullying,تنمّر
Feature.ReportAbuse.Problem.Cheating,غش
Feature.ReportAbuse.Problem.Dating,مواعدة/جنس
Feature.ReportAbuse.Problem.Hate,كراهية
Feature.ReportAbuse.Problem.IpInfringement,
Feature.ReportAbuse.Problem.Links,روابط خارج المنصة
Feature.ReportAbuse.Problem.Personal,معلومات شخصية
Feature.ReportAbuse.Problem.Scamming,
Feature.ReportAbuse.Problem.Spamming,
Feature.ReportAbuse.Problem.Swearing,
Feature.ReportAbuse.Problem.Violence,عنف
Feature.ReportAbuse.ProblemDescription.Bullying,التنمّر أو التحرش أو التهديدات
Feature.ReportAbuse.ProblemDescription.Cheating,كسر القواعد، أو استغلال استخدام الاختراقات أو الأكواد
Feature.ReportAbuse.ProblemDescription.Dating,المواعدة أو الرومانسية أو الجنس
Feature.ReportAbuse.ProblemDescription.Hate,الكراهية أو الألفاظ النابية أو التمييز
Feature.ReportAbuse.ProblemDescription.IpInfringement,استخدام غير مصرح به للمحتوى الخاص بي
Feature.ReportAbuse.ProblemDescription.Links,الربط بموقع أو تطبيق خارج Roblox
Feature.ReportAbuse.ProblemDescription.Personal,السؤال عن المعلومات الشخصية أو إعطاء معلومات شخصية
Feature.ReportAbuse.ProblemDescription.Scamming,عمليات النصب والاحتيال أو الخداع أو التبادل المزيف
Feature.ReportAbuse.ProblemDescription.Spamming,إرسال رسائل غير مرغوب فيها أو متكررة
Feature.ReportAbuse.ProblemDescription.Swearing,الشتائم أو السبّ أو اللغة البذيئة
Feature.ReportAbuse.ProblemDescription.Violence,عنف شديد أو مشاهد دموية
Feature.ReportAbuse.ProblemSurface.Avatar,ثياب أو أكسسوار الأفاتار
Feature.ReportAbuse.ProblemSurface.DrawingOrCreation,الرسم أو التصميم
Feature.ReportAbuse.ProblemSurface.Experience,اللعبة أو التجربة
Feature.ReportAbuse.ProblemSurface.ItemOrAsset,العنصر أو الأصل
Feature.ReportAbuse.ProblemSurface.Movement,حركة اللاعب أو emote
Feature.ReportAbuse.ProblemSurface.MusicOrSoundEffect,الموسيقى أو المؤثرات الصوتية
Feature.ReportAbuse.ProblemSurface.TextChat,نص
Feature.ReportAbuse.ProblemSurface.Username,
Feature.ReportAbuse.Title.SelectInSceneContinueYourReport,مواصلة إعداد بلاغك
Feature.ReportAbuse.Title.SelectInSceneFinishYourReport,إكمال تقريرك
Feature.ReportAbuse.Title.SelectInSceneIpReport,شكرًا لك على بدء بلاغ انتهاك الملكية الفكرية
Feature.ReportAbuse.Title.SelectInSceneThankYou,شكرًا على التقرير
Feature.RobloxSubscription.Action.Subscribe,اشتراك
Feature.RobloxSubscription.Action.TryItForFree,جرب مجانًا
Feature.RobloxSubscription.Body.AlreadySubscribed,يوفر اشتراكك في Plus بالفعل مزايا داخل اللعبة.
Feature.RobloxSubscription.Body.GenericError,لم نتمكن من إكمال هذا الإجراء في الوقت الحالي. يُرجى إعادة المحاولة.
Feature.RobloxSubscription.Body.UnsupportedPlatform,هذا الاشتراك غير متاح للشراء على هذا الجهاز.
Feature.RobloxSubscription.Description.AgeCheckTrial,تحقق من عمرك من خلال إجراء عملية تقدير العمر واحصل على أسبوع مجاني من اشتراك Roblox Plus كتعبير عن شكرنا لك. لا يلزم وجود طريقة دفع للاستمتاع بهذه الفترة التجريبية المجانية.
Feature.RobloxSubscription.Description.Benefit.Customize,التخصيص باستخدام إطارات الملف الشخصي وسمات التطبيق
Feature.RobloxSubscription.Description.Benefit.DiscountV2,خصم بنسبة 10% في أول 60 يومًا، ثم خصم بنسبة 20% على العناصر والأفاتارات
Feature.RobloxSubscription.Description.ExclusiveBenefits,متعة أكثر مقابل عدد أقل من عملات Robux. اشترِك في Roblox Plus.
Feature.RobloxSubscription.Disclosure.BlackbirdTermsAgreement,"بالضغط على \u{201C}{ctaText}\u{201D}، فإنك توافق على <a href=""{termsUrl}"">شروط الاشتراك في منصّة Roblox</a>. سيتم تحصيل الرسوم منك تلقائيًا كل شهر حتى تقوم بالإلغاء."
Feature.RobloxSubscription.Label.BlackbirdPSDiscount,خوادم خاصة مجانية
Feature.RobloxSubscription.Label.BlackbirdPriceTag,{price}/{periodType}
Feature.RobloxSubscription.Label.BlackbirdTr,إرسال عملات Robux مجانًا
Feature.RobloxSubscription.Label.BlackbirdUpsellBanner,احصل على خصم بنسبة {discountPercentage} % مع Roblox Plus
Feature.RobloxSubscription.Label.BlackbirdVTDiscountFirst,خصم بنسبة {discountPercent}% على العناصر داخل اللعبة والأفاتارات والمزيد
Feature.RobloxSubscription.Label.BlackbirdVTDiscountSecond,خصم بنسبة {discountPercent}% على هذه العناصر بعد {periodIndex} {periodType}
Feature.RobloxSubscription.Label.FreeTrialDisclosureShort,"بالضغط على ""متابعة""، فإنك توافق على {linkStart}شروط الاشتراك في منصّة Roblox{linkEnd}."
Feature.RobloxSubscription.Label.FreeTrialDisclosureV2,"بالضغط على ""جرب مجانًا""، فإنك توافق على {linkStart}شروط الاشتراك في Roblox.{linkEnd} ستنتهي الفترة التجريبية المجانية بعد شهر واحد وسيتم تحصيل الرسوم منك تلقائيًا كل شهر ويمكنك الإلغاء في أي وقت."
Feature.RobloxSubscription.Label.FreeTrialText,احصل على فترة تجريبية مجانية
Feature.RobloxSubscription.Label.RobloxPlusPriceRowV2,{boldStart}شهر واحد مجانًا،{boldEnd} ثم {price}/{periodType}
Feature.RobloxSubscription.Label.month,شهر
Feature.RobloxSubscription.Label.months,أشهر
Feature.RobloxSubscription.Title.AgeCheckTrial,احصل على أسبوع مجاني من Plus
Feature.RobloxSubscription.Title.AlreadySubscribed,خبر سار
Feature.RobloxSubscription.Title.GenericError,
Feature.RobloxSubscription.Title.GetBlackbird,اشترِك في Roblox Plus
Feature.RobloxSubscription.Title.UnsupportedPlatform,اشتراك Roblox Plus غير متاح هنا
Feature.SafetyDashboard.Heading.AccountStatus.V2,حالة الحساب، والانتهاكات، والاستئنافات
Feature.Schools.Label.Classmates,زملاء الدراسة
Feature.Screentime.Content.ScreentimeLimitDialog,لقد وصلت إلى الحدّ اليومي المخصص لوقت الشاشة. يمكنك العودة غدًا لمواصلة استخدام Roblox مرة أخرى.
Feature.SecurityFeedback.Header.NewLogin,تنبيه بنشاط جديد
Feature.Settings.Label.Error,
Feature.SettingsHub.Action.AllowInSettings,السماح في الإعدادات
Feature.SettingsHub.Action.Block,
Feature.SettingsHub.Action.Cancel,
Feature.SettingsHub.Action.CancelSearch,
Feature.SettingsHub.Action.CaptureScene,أضف لقطة عن المشهد
Feature.SettingsHub.Action.ConnectVoiceChat,التواصل عبر المحادثة الصوتية
Feature.SettingsHub.Action.InviteFriend,
Feature.SettingsHub.Action.InviteFriendsBack,
Feature.SettingsHub.Action.MuteAll,كتم الجميع
Feature.SettingsHub.Action.NotNow,
Feature.SettingsHub.Action.Ok,
Feature.SettingsHub.Action.OpenSettings,
Feature.SettingsHub.Action.Report.Done,
Feature.SettingsHub.Action.TurnOn,
Feature.SettingsHub.Action.Unblock,
Feature.SettingsHub.Action.UnmuteAll,إلغاء كتم الجميع
Feature.SettingsHub.Chat.ChatLanguageSelectionLabel,لغة ترجمة الدردشة
Feature.SettingsHub.Chat.TranslationSetting,ترجمة تلقائية للدردشة
Feature.SettingsHub.Chat.TranslationToggleSetting,خيار لعرض الرسالة غير المترجمة
Feature.SettingsHub.Default.DynamicThumbstick,الافتراضي (Dynamic Thumbstick)
Feature.SettingsHub.Description.CameraPermissionRequestQRCode,نحتاج إلى الوصول إلى كاميرتك لتتمكن من مسح كود الاستجابة السريعة (QR).
Feature.SettingsHub.Description.ChatWithVoiceDisabledUntil,تم تعطيل وصولك إلى المحادثة مع الصوت لغاية {dateTime} بسبب السلوك الذي قد ينتهك معايير مجتمعنا.
Feature.SettingsHub.Description.ContactsPermissionAndroid,"1. حدِّد ""الإذن""
2. حدِّد ""جهات الاتصال""
3. اسمح لمنصة Roblox بالوصول إلى جهات اتصالك"
Feature.SettingsHub.Description.ContactsPermissionAndroidDeeplinkNotSupported,"1. انتقِل إلى ""الإعدادات"" > ""الإذن""
2. حدِّد ""جهات الاتصال""
3. اسمح لمنصّة Roblox بالوصول إلى جهات اتصالك"
Feature.SettingsHub.Description.ContactsPermissionIOS,للتواصل مع الأصدقاء، اسمح لمنصة Roblox بالوصول إلى جهات اتصالك.
Feature.SettingsHub.Description.ContactsPermissionRequest,نحتاج إلى الوصول إلى جهات اتصالك لتتمكن من التواصل مع الأصدقاء.
Feature.SettingsHub.Description.PeoplesNames,إظهار الأوسمة لديك أو إخفاؤها عن الأشخاص في الألعاب.
Feature.SettingsHub.Description.QRCodeCameraPermissionAndroid,"1. حدِّد ""الإذن""
2. حدِّد ""الكاميرا""
3. اسمح لمنصة Roblox بالوصول إلى الكاميرا"
Feature.SettingsHub.Description.QRCodeCameraPermissionAndroidDeeplinkNotSupported,"1. انتقِل إلى ""الإعدادات"" > ""الإذن""
2. حدِّد ""الكاميرا""
3. اسمح لمنصة Roblox بالوصول إلى الكاميرا"
Feature.SettingsHub.Description.QRCodeCameraPermissionIOS,لمسح كود الاستجابة السريعة (QR) ضوئيًا، يرجى السماح لمنصة Roblox بالوصول إلى الكاميرا.
Feature.SettingsHub.Description.SelectAvatarToCheckoutItems,اختر أي أفاتار للتحقق من العناصر التي يستخدمها.
Feature.SettingsHub.Description.SelectUsernameToViewProfile,عرض الملفات الشخصية من خلال تحديد الاسم.
Feature.SettingsHub.GameSettings.DisplayBadges,عرض أوسمتي
Feature.SettingsHub.GameSettings.FramerateCapDefaultEntry,الافتراضي ({Frames} FPS)
Feature.SettingsHub.GameSettings.FramerateEntry,{Frames} FPS
Feature.SettingsHub.GameSettings.GuiVisibility.Freecam,Freecam
Feature.SettingsHub.GameSettings.GuiVisibility.ShowGuiType,إظهار GUI: '{GuiType}'
Feature.SettingsHub.GameSettings.InputDevice,أسلوب الإدخال
Feature.SettingsHub.GameSettings.MaximumFramerate,الحد الأقصى للإطارات
Feature.SettingsHub.GameSettings.MaximumFramerate.Description,اضبط معدل الإطارات لديك للاستمتاع بسلاسة أكبر خلال اللعب. بما أن المعدلات الأعلى للإطارات تستهلك طاقة أكبر، لن يتم عرض الإطارات التي تتجاوز معدل تحديث الشاشة.
Feature.SettingsHub.GameSettings.MicroProfiler,أداة تحليل الأداء
Feature.SettingsHub.GameSettings.MyBadges,أوسمتي
Feature.SettingsHub.GameSettings.OutputDevice,جهاز الإخراج
Feature.SettingsHub.GameSettings.PeopleNames,عرض أسماء الأشخاص
Feature.SettingsHub.GameSettings.PeopleNames.Description,عرض الأسماء فوق الأشخاص أو إخفاؤها في الألعاب. قد تحتوي بعض الألعاب على إعدادات مخصصة تتجاوز تفضيلاتك.
Feature.SettingsHub.GameSettings.PeoplesNames,أسماء الأشخاص
Feature.SettingsHub.Heading.InviteFriends,
Feature.SettingsHub.Heading.InviteUser,دعوة {DisplayName}؟
Feature.SettingsHub.Heading.Report.ThanksForReport,شكرًا على إرسال البلاغ!
Feature.SettingsHub.Label.AttachScreenshot,إرفاق لقطة الشاشة؟ (اختياري)
Feature.SettingsHub.Label.Captures,
Feature.SettingsHub.Label.ChooseOne,اختر واحدة
Feature.SettingsHub.Label.Connect,الاتصال
Feature.SettingsHub.Label.Connected,
Feature.SettingsHub.Label.ConnectionsListLoadErrorMessage,تعذَّر تحميل جهات الاتصال. يُرجى إعادة المحاولة لاحقًا.
Feature.SettingsHub.Label.DefaultInviteMessage,هل تريد دعوة {DisplayName} للانضمام إليك؟
Feature.SettingsHub.Label.Disconnect,قطع الاتصال
Feature.SettingsHub.Label.Disconnected,
Feature.SettingsHub.Label.DontLeaveButton,عدم المغادرة
Feature.SettingsHub.Label.FriendsListLoadErrorMessage,تعذر تحميل الأصدقاء. حاول مرة أخرى لاحقًا.
Feature.SettingsHub.Label.GameInviteError,تعذر إرسال الدعوة إلى التجربة. الرجاء المحاولة لاحقاً.
Feature.SettingsHub.Label.Hide,
Feature.SettingsHub.Label.InviteSearchNoResults,
Feature.SettingsHub.Label.Invited,
Feature.SettingsHub.Label.LeaveButton,
Feature.SettingsHub.Label.LoadingFriendsListFailed,
Feature.SettingsHub.Label.MethodOfAbuse,نوع سوء المعاملة؟
Feature.SettingsHub.Label.Moderated,تم الإشراف عليها
Feature.SettingsHub.Label.ModeratedInviteError,تمت الإشراف على الدعوة إلى التجربة ولم نوافق على إرسالها.
Feature.SettingsHub.Label.Mute,
Feature.SettingsHub.Label.NoConnectionsPageMessage,أضِف جهات اتصال حتى تتمكنوا من الاستكشاف معًا.
Feature.SettingsHub.Label.NoConnectionsScreen,أنشئ جهات اتصال حتى تتمكن من دعوتهم للانضمام إليك!
Feature.SettingsHub.Label.NoFriendsPageMessage,أضف أصدقاءك حتى تتمكن من الاستكشاف واللعب معهم.
Feature.SettingsHub.Label.NoFriendsScreen,أنشئ صداقات لكي تتمكن من دعوتهم للانضمام إليك.
Feature.SettingsHub.Label.QuitButton,إنهاء
Feature.SettingsHub.Label.ReasonForAbuse,سبب الإساءة؟
Feature.SettingsHub.Label.Report.BlockDisplayName,حظر {DISPLAY_NAME} (@{RBX_NAME})
Feature.SettingsHub.Label.Report.OtherActionsHeader,خطوات أخرى يمكنك اتخاذها
Feature.SettingsHub.Label.Report.ReceivedReportBody,لقد تلقينا تقريرك وسوف نتخذ الإجراء المناسب إذا لزم الأمر. ملاحظاتك تساهم بالحفاظ على سلامة مجتمعنا.
Feature.SettingsHub.Label.ReportComment,
Feature.SettingsHub.Label.SceneCaptured,تم التقاط المشهد
Feature.SettingsHub.Label.SearchForFriendsPlaceholder,
Feature.SettingsHub.Label.SearchForFriendsPlaceholder.FriendsRename,
Feature.SettingsHub.Label.Sending,جاري الإرسال
Feature.SettingsHub.Label.Show,
Feature.SettingsHub.Label.Unmute,
Feature.SettingsHub.Label.VoiceChat,
Feature.SettingsHub.Label.WhichPlayer,أي شخص؟
Feature.SettingsHub.LanguageSelection.SettingLabel,لغة اللعبة
Feature.SettingsHub.LanguageSelection.Unavailable,غير متوفرة
Feature.SettingsHub.Message.InviteToGameTitle,تعال وانضم إلي في {PLACENAME}
Feature.SettingsHub.MethodOfAbuse.AvatarSubtitle,أفاتار هذا الشخص يرتدي ملابس مسيئة
Feature.SettingsHub.MethodOfAbuse.Other.Subtitle,هذا الشخص يتبعني أو يلبس ثيابًا غير لائقة أو غير ذلك.
Feature.SettingsHub.MethodOfAbuse.Other.Title,
Feature.SettingsHub.MethodOfAbuse.Text.Subtitle,هذا الشخص كتب في الدردشة عبارة سيئة
Feature.SettingsHub.MethodOfAbuse.VoiceChat.Subtitle,كان هذا الشخص يتحدّث بصوت عالٍ للغاية
Feature.SettingsHub.MethodOfAbuse.VoiceChat.Title,
Feature.SettingsHub.PageTitle.InThisServer,في هذا الخادم
Feature.SettingsHub.Prompt.AllowAccessToCamera,هل تريد السماح بالوصول إلى الكاميرا؟
Feature.SettingsHub.Prompt.AllowAccessToContacts,هل تريد السماح بالوصول إلى جهات الاتصال؟
Feature.SettingsHub.Prompt.AndroidWithDeeplink,<b>1. حدد الإذن<br />2. اختر ميكروفون<br />3. السماح لـ Roblox بالوصول إلى ميكروفونك</b>
Feature.SettingsHub.Prompt.AndroidWithoutDeeplink,
Feature.SettingsHub.Prompt.BuyWhatTheyreWearing,شراء ما يرتدونه
Feature.SettingsHub.Prompt.CameraUnavailable,الكاميرا غير متوفرة
