Key,Value
Feature.Moderation.Link.SupportForm,Formulaire de support
Feature.Moments.Action.AddMusic,Ajouter de la musique
Feature.Moments.Action.AddSticker,Ajouter un autocollant
Feature.Moments.Action.AddText,Ajouter du texte
Feature.Moments.Action.AddVoice,Ajouter une voix
Feature.Moments.Action.Back,Précédent
Feature.Moments.Action.Cancel,
Feature.Moments.Action.Continue,
Feature.Moments.Action.Delete,
Feature.Moments.Action.Done,
Feature.Moments.Action.Expand,Développer
Feature.Moments.Action.GenerateText,Générer du texte
Feature.Moments.Action.GenerateTextFeedbackNotHelpful,Peu utile
Feature.Moments.Action.GenerateTextFeedbackPolicy,Inapproprié ou non conforme aux règles
Feature.Moments.Action.Hide,Masquer les détails
Feature.Moments.Action.HowToCapture,Comment faire une capture d'écran
Feature.Moments.Action.Join,
Feature.Moments.Action.Leave,
Feature.Moments.Action.Minimize,Réduire
Feature.Moments.Action.Ok,
Feature.Moments.Action.Play,
Feature.Moments.Action.Post,
Feature.Moments.Action.Report,
Feature.Moments.Action.Retry,
Feature.Moments.Action.Return,Revenir à la galerie
Feature.Moments.Action.ReturnToEditing,Revenir aux modifications
Feature.Moments.Action.ShowDetails,
Feature.Moments.Action.ShowMore,
Feature.Moments.Action.TrimVideo,Rogner la vidéo
Feature.Moments.Description.CommunityStandards,Consulte les Normes de la communauté pour en savoir plus sur ce que tu peux dire ou non.
Feature.Moments.Description.EmptyCapturesLibrary,C'est ici que tes captures apparaîtront.
Feature.Moments.Description.GenerateTextFeedbackDisclosure,Texte généré par l'IA. Relis-le avant de le publier : tu es responsable de ce que tu publies.
Feature.Moments.Description.HowToCaptureStep1,"Rejoins une expérience où les captures sont activées, puis sélectionne le menu latéral"
Feature.Moments.Description.HowToCaptureStep2,Active les contrôles de capture
Feature.Moments.Description.HowToCaptureStep3,Capture des photos et des vidéos durant ta partie
Feature.Moments.Description.LeaveMomentsCreation,"Tu perdras tous tes changements, mais tu pourras toujours retrouver cette capture dans ta galerie de <b>captures</b>."
Feature.Moments.Description.NoMusicResults,Aucune musique trouvée
Feature.Moments.Description.NonInfiniteScrollEndBody,Tu as atteint la fin des Moments. Touche ci-dessous pour continuer à regarder.
Feature.Moments.Description.PublishMoment,Décris ton Moment
Feature.Moments.Description.TooManyUploads,Tu as téléchargé trop de vidéos aujourd'hui. Réessaie demain.
Feature.Moments.Disclaimer.EveryoneMoments,Tous les participants aux Moments peuvent voir ce qui est publié
Feature.Moments.Label.All,
Feature.Moments.Label.AttemptingJoinExperience,Tu tentes de rejoindre {placeName}. Patiente quelques secondes.
Feature.Moments.Label.CaptureLibrary,Ta bibliothèque de captures
Feature.Moments.Label.DeleteMomentBody,"Une fois disparu, un moment ne peut plus être récupéré."
Feature.Moments.Label.DeleteMomentTitle,Supprimer le moment ?
Feature.Moments.Label.Error,Un problème s'est produit. Essaie à nouveau.
Feature.Moments.Label.FeedEndBody,Reviens plus tard ou crée ton propre moment.
Feature.Moments.Label.FeedEndTitle,Tout est à jour
Feature.Moments.Label.FeedFailedToLoad,Échec du chargement des actus
Feature.Moments.Label.FeedMyMoments,Mes moments
Feature.Moments.Label.FeedTrending,Tendance
Feature.Moments.Label.HowToUseCaptureTitle,Comment utiliser la capture
Feature.Moments.Label.LinkCopied,Lien copié.
Feature.Moments.Label.LinkCopyFailed,Impossible de copier le lien.
Feature.Moments.Label.ModeratedRodeoBody,"Nous avons retiré ce Moment, car il est contraire aux normes de la communauté. Pour que tes Moments restent visibles, tu dois connaître les règles et les respecter."
Feature.Moments.Label.MomentDeletedBody,
Feature.Moments.Label.MomentDeletedTitle,
Feature.Moments.Label.MomentFailedToPostBody,Un problème est survenu.
Feature.Moments.Label.MomentFailedToPostTitle,Échec de la publication du moment
Feature.Moments.Label.MomentPublishedBody,Ton moment a été publié.
Feature.Moments.Label.MomentPublishedTitle,Moment publié
Feature.Moments.Label.MomentUnavailable,Moment indisponible
Feature.Moments.Label.MomentUnavailableDefault,Ce moment est indisponible.
Feature.Moments.Label.MomentsExperienceName,
Feature.Moments.Label.Music,
Feature.Moments.Label.NonInfiniteScrollEndTitle,Tu es à jour pour le moment
Feature.Moments.Label.Photos,Photos
Feature.Moments.Label.PostDeleted,Moment supprimé
Feature.Moments.Label.PostRemovedBody,Le Moment que tu as publié va à l'encontre des normes de la communauté.
Feature.Moments.Label.PublishingRodeoBody,Cela ne devrait prendre qu'un instant.
Feature.Moments.Label.Reactions,Réactions
Feature.Moments.Label.ReportReason.BreaksRules,Ce post enfreint les règles
Feature.Moments.Label.ReportReason.IntellectualProperty,Ce post porte atteinte à mes droits de propriété intellectuelle.
Feature.Moments.Label.ReportSubmittedBody,Merci pour tes commentaires.
Feature.Moments.Label.ReportSubmittedTitle,Signalement envoyé
Feature.Moments.Label.RobloxPartnerContent,Contenu partenaire Roblox
Feature.Moments.Label.RodeoPublishingTitle,Publication de ton Moment
Feature.Moments.Label.Search,
Feature.Moments.Label.ShareLinkTitle,Moments sur Roblox
Feature.Moments.Label.StayFriendlyModeration,Gardons un esprit convivial
Feature.Moments.Label.TextGenerateInProgressBody,Attends que le texte généré par l'IA soit disponible avant de modifier manuellement la superposition.
Feature.Moments.Label.TextGenerateInProgressTitle,Génération en cours
Feature.Moments.Label.TextGenerateOverrideBody,La génération remplacera les superposition de texte et description actuelles.
Feature.Moments.Label.TextGenerateOverrideTitle,Le texte sera remplacé
Feature.Moments.Label.TextGeneratedBody,Superposition de texte et description générées par l'IA ajoutées
Feature.Moments.Label.TextGeneratedTitle,Texte généré
Feature.Moments.Label.TextGenerationFailedBody,Impossible de générer du texte. Réessaie.
Feature.Moments.Label.TextGenerationFailedTitle,Échec de la génération
Feature.Moments.Label.TextGenerationFilteredBody,Impossible de générer du contenu à partir de cette vidéo capturée : contenu filtré.
Feature.Moments.Label.TextGenerationFilteredTitle,Génération filtrée
Feature.Moments.Label.Tone,Ton
Feature.Moments.Label.Tone.Cinematic,Dramatique
Feature.Moments.Label.Tone.Funny,Amusant
Feature.Moments.Label.Tone.Hype,Énergique
Feature.Moments.Label.Tone.Neutral,Neutre
Feature.Moments.Label.Videos,
Feature.Moments.Title.GenerateTextFeedbackReason,Que s'est-il passé ?
Feature.Moments.Title.GenerateTextOptions,
Feature.Moments.Title.LeaveMomentCreation,Quitter la création de Moment ?
Feature.Moments.Title.MomentRemoved,
Feature.Moments.Title.ReportPost,Signaler un post
Feature.MusicPlayer.Action.GoToSongDetails,Aller aux détails de la chanson
Feature.MusicPlayer.Action.Report,
Feature.NotApproved.Action.Continue,
Feature.NotApproved.Action.LogOut,Se déconnecter
Feature.NotApproved.Action.ReactivateAccount,Réactiver mon compte
Feature.NotApproved.Action.ReportMistake,Signaler une erreur
Feature.NotApproved.Action.RuleConfirmation,J'accepte de connaître et de suivre les règles.
Feature.NotApproved.Action.UserAgree,
Feature.NotApproved.Action.ViewLess,Voir moins
Feature.NotApproved.Action.ViewMore,
Feature.NotApproved.Action.ViewRules,Voir les règles
Feature.NotApproved.Action.ViewRulesUGCAvatarGuidelines,Voir les directives concernant les avatars créés par les utilisateurs
Feature.NotApproved.Description.AppealViaSupport,"Pour faire appel de cette décision, {link}contacte l'assistance{linkEnd}."
Feature.NotApproved.Description.AppealWithPortal,"Pour faire appel, aller sur {startLink}Signalements et Appels{endLink}."
Feature.NotApproved.Description.AppealsProcess,"Pour en savoir plus sur le processus d'appel, consulte {startLink}Faire appel à la modération de mon contenu{endLink}."
Feature.NotApproved.Description.AutomatedDetectionAutomatedDecision,"Cette violation de politique a été détectée par des moyens automatisés, et nous avons utilisé l'automatisation lors de la prise de cette décision"
Feature.NotApproved.Description.AutomatedDetectionAutomatedDecision.V2,Nous avons utilisé des systèmes automatisés pour détecter cette violation et prendre cette décision.
Feature.NotApproved.Description.AutomatedDetectionManualDecision,Cette violation de la politique a été détectée par des moyens automatisés
Feature.NotApproved.Description.AutomatedDetectionManualDecision.V2,Nous avons utilisé des systèmes automatisés pour détecter cette violation.
Feature.NotApproved.Description.AvatarBrokeRules,"Merci de changer ton avatar. Bientôt, nous suspendrons de cette expérience les joueurs dont les avatars enfreignent les Normes de la communauté."
Feature.NotApproved.Description.AvatarViolation,CECI PEUT ÊTRE SUPPRIMER
Feature.NotApproved.Description.Ban,Ton compte a été désactivé. Tu peux le réactiver après le {date}.
Feature.NotApproved.Description.Ban.V2,Ton compte a été suspendu à cause de tes infractions passées. Tu pourras le réactiver après le {date}.
Feature.NotApproved.Description.BannedDescription.Kids,Tu ne peux plus utiliser ce compte.
Feature.NotApproved.Description.Behavior,Ton comportement
Feature.NotApproved.Description.BrokeRulesBanned,Nous avons banni ton compte en raison d'une violation répétée ou grave des règles.
Feature.NotApproved.Description.BrokeRulesGeneric,Ton comportement a enfreint les règles de notre communauté.
Feature.NotApproved.Description.BrokeRulesPolicy,Ton comportement a enfreint les règles contre la {policy}.
Feature.NotApproved.Description.BrokeRulesPolicy.V2,
Feature.NotApproved.Description.BrokeRulesSpecific,a enfreint les règles contre {policies}.
Feature.NotApproved.Description.BrokeRulesType,L'un de tes {type} a enfreint les règles de notre communauté.
Feature.NotApproved.Description.BrokeRulesTypePolicy,Un de vos {type} a enfreint les règles contre {policy}.
Feature.NotApproved.Description.BrokeRulesTypePolicy.V2,
Feature.NotApproved.Description.CommunityStandards,Merci de te conformer aux {startLink}normes communautaires Roblox{endLink} afin que Roblox puisse être amusant pour les utilisateurs de tous âges.
Feature.NotApproved.Description.Delete,Ton compte a été clôturé.
Feature.NotApproved.Description.FollowTheRules,Assure-toi de connaître les règles et de les respecter.
Feature.NotApproved.Description.Foreshadow,Nous pouvons te donner une suspension plus longue - ou même bannir ton compte - si tu continues à enfreindre les règles.
Feature.NotApproved.Description.Foreshadow.Kids,"Si tu enfreins d'autres règles, ta suspension pourrait être plus longue. Tu pourrais même faire l'objet d'un bannissement."
Feature.NotApproved.Description.LinkedAccounts,Les conséquences sont basées sur ton comportement sur l'ensemble des comptes liés.
Feature.NotApproved.Description.ManualDetectionAutomatedDecision,Nous avons utilisé l'automatisation pour prendre cette décision
Feature.NotApproved.Description.ManualDetectionAutomatedDecision.V2,Nous avons utilisé des systèmes automatisés pour prendre cette décision.
Feature.NotApproved.Description.Mistake,Tu peux faire appel ou nous demander de revoir cette décision ici.
Feature.NotApproved.Description.Mistake.Kids,Tu penses que nous avons fait une erreur ? Tu peux faire appel.
Feature.NotApproved.Description.Mistake.V2,Vous pensez que nous avons fait une erreur ? Vous pouvez faire appel ici pour nous demander de réexaminer cette décision.
Feature.NotApproved.Description.Mistake.V3,"Si tu penses que nous avons fait une erreur, tu peux faire appel de cette décision."
Feature.NotApproved.Description.PluralViolation,Un de tes {type}
Feature.NotApproved.Description.ReactivationNotice,Sélectionne « Continuer » pour consulter nos règles. Tu pourras jouer immédiatement après.
Feature.NotApproved.Description.ReviewProcess,Nous évaluons votre activité en utilisant à la fois la technologie et les personnes.
Feature.NotApproved.Description.RuleExplanation.Bullets.Bullying.Kids,"Fais preuve de gentillesse : ne harcèle personne. 
Ne profère aucune menace envers qui que ce soit. 
Protège les informations privées des autres."
Feature.NotApproved.Description.RuleExplanation.Bullets.MisusingRobloxSystems,"se faire passer pour quelqu'un d'autre ;
signaler des utilisateurs pour des choses qui ne se sont pas produites ;
mentir pour inciter les gens à faire quelque chose ;
essayer d'accéder aux comptes d'autres personnes ;
créer un nouveau compte Roblox pour contourner les règles garantissant la sécurité au sein de Roblox."
Feature.NotApproved.Description.RuleExplanation.Bullets.PII,"noms, adresses, numéros de téléphone, e-mails ;
noms d'utilisateur sur d'autres comptes ; 
mots de passe."
Feature.NotApproved.Description.RuleExplanation.Bullets.RealLifeEvents,"Violences ayant causé des blessures à de nombreuses personnes ou de lourdes séquelles.
Accidents dramatiques ou catastrophes naturelles comme les tremblements de terre, ouragans et tornades.
Crimes choquants rapportés par les médias.
Événements réels où des groupes de personnes ont été traités de manière cruelle ou injuste."
Feature.NotApproved.Description.RuleExplanation.Bullets.SSHAndIllegalRegAct,"des moyens de se blesser ou de blesser les autres ;
des défis physiques dangereux, y compris les tendances virales dans la vraie vie ;
des substances illégales ou dangereuses comme l'alcool et les drogues ;
des jeux d'argent, de hasard ou des paris pour gagner des prix ;
des instructions pour fabriquer des armes dans le monde réel."
Feature.NotApproved.Description.RuleExplanation.Bullets.SexualContent.Kids,"Sur Roblox, nous sommes amis et rien de plus.
Pas de flirt, pas de bisou, pas de rendez-vous.
Nos avatars ne portent pas de tenues suggestives."
Feature.NotApproved.Description.RuleExplanation.Bullets.SharingPII.Kids,"les mots de passe ;
les noms, adresses, numéros de téléphone ou e-mails réels ;
les noms d'utilisateur d'autres comptes ;
les photos de personnes réelles."
Feature.NotApproved.Description.RuleExplanation.BullyingHarassmentDiscrimination,"Il est interdit de tenir des propos blessants envers ou à propos de quelqu'un. Cela inclut les menaces, comme divulguer des informations personnelles ou menacer de violence dans la vraie vie.
Discriminer ou exclure quelqu'un en raison de son identité, de ses croyances ou de son origine est aussi interdit."
Feature.NotApproved.Description.RuleExplanation.Dating,"Dans tes discussions, sois amical sans flirter. Les comportements romantiques (baisers, relations amoureuses) sont interdits. Les tenues de ton avatar ne doivent pas être trop suggestives."
Feature.NotApproved.Description.RuleExplanation.DirectingUsersOffPlatform,"Il est interdit de partager des liens vers d'autres sites dans le chat ou d'indiquer aux gens comment te trouver sur d'autres applications ou réseaux sociaux. Si quelqu'un te dit d'aller sur un autre site, n'y va pas. Garde tes conversations et tes parties sur Roblox. 
Il est également interdit d'acheter, de vendre ou d'échanger des Robux ou des items Roblox en dehors de Roblox."
Feature.NotApproved.Description.RuleExplanation.MisusingRobloxSystems,"Sur Roblox, il est interdit de tricher, de mentir ou de partager des moyens de le faire. Par exemple :"
Feature.NotApproved.Description.RuleExplanation.PII,"Pour la sécurité de tous, ne demande ni ne partage d'informations personnelles, telles que :"
Feature.NotApproved.Description.RuleExplanation.RealLifeEvents,"Il est interdit de manquer de respect envers des événements réels. Cela inclut la reconstitution ou les moqueries de ces événements ou des personnes impliquées, surtout lorsqu'ils sont tristes ou traumatiques pour beaucoup de gens.
Cela inclut :"
Feature.NotApproved.Description.RuleExplanation.SSHAndIllegalRegulatedActivities,"Il n'est jamais acceptable de créer du contenu, de discuter ou de plaisanter sur des sujets dangereux ou nuisibles, tels que :"
Feature.NotApproved.Description.RuleExplanation.SharingPII.Kids,Ne partage jamais :
Feature.NotApproved.Description.RuleExplanation.Spam,Il n'est jamais acceptable de continuer à envoyer les mêmes messages encore et encore.
Feature.NotApproved.Description.RuleExplanation.Swearing,"Les jurons sont interdits. Tu ne peux pas contourner cette règle avec des fautes d'orthographe, des symboles ou d'autres astuces."
Feature.NotApproved.Description.RuleExplanation.ViolentContentAndGore,"Il est interdit de montrer de la violence réaliste ou des scènes où une personne, un animal ou un personnage subit ou paraît subir des blessures graves, physiques ou psychologiques."
Feature.NotApproved.Description.RuleImportance.Bullets.SharingPII.Kids,"Il peut être difficile de savoir à qui faire confiance en ligne.
Des inconnus peuvent utiliser tes informations pour te retrouver.
Partager ton mot de passe peut permettre à quelqu'un de voler ton compte ou tes Robux."
Feature.NotApproved.Description.RuleImportance.Bullying.Kids,"La méchanceté peut heurter certains joueurs. En revanche, la gentillesse aide à faire de Roblox un endroit amusant pour tout le monde."
Feature.NotApproved.Description.RuleImportance.BullyingHarassmentDiscrimination,"Pour que notre communauté reste agréable pour tous, n'utilise pas de mots ou gestes qui pourraient mettre quelqu'un mal à l'aise. Roblox est un espace pour tout le monde, peu importe ton origine, ton ethnie, ton identité de genre, tes capacités, ton orientation sexuelle ou ta religion."
Feature.NotApproved.Description.RuleImportance.Dating,Des discussions et des avatars qui restent amicaux aident tout le monde à se sentir à l'aise.
Feature.NotApproved.Description.RuleImportance.DirectingUsersOffPlatform,"Roblox a mis en place des mesures de sécurité pour essayer de protéger les chats et les interactions. Les liens peuvent t'emmener vers de faux sites qui imitent Roblox pour voler ton compte et tes items. Ces sites peuvent aussi contenir des images ou vidéos inappropriées. Si tu échanges des Robux ou items en dehors de Roblox, tu risques de te faire escroquer et de ne rien recevoir."
Feature.NotApproved.Description.RuleImportance.MisuingRobloxSystems,"Pour que Roblox reste génial pour tout le monde, on respecte les règles et on joue honnêtement, sans aucun avantage injuste pour personne."
Feature.NotApproved.Description.RuleImportance.MisusingRobloxSystems,
Feature.NotApproved.Description.RuleImportance.PII,"Si un inconnu découvre ta véritable identité, il peut essayer de te contacter en dehors de Roblox. C'est dangereux car il est difficile de savoir en ligne si quelqu'un est digne de confiance. C'est aussi pourquoi tu ne dois jamais partager ton mot de passe : quelqu'un pourrait voler ton compte et tous tes items."
Feature.NotApproved.Description.RuleImportance.RealLifeEvents,"Pour les personnes ayant vécu ces choses, le fait de voir d'autres gens les reproduire ou en rire peut être très perturbant."
Feature.NotApproved.Description.RuleImportance.SSHAndIllegalRegulatedActivities,"Partager du contenu sur le fait de se blesser ou de blesser les autres n'est pas sans danger. Si tu traverses une période difficile, il est important de parler à un adulte en qui tu as confiance. Partager des cascades dangereuses peut inciter d'autres personnes à les essayer et à se blesser gravement. En ne partageant pas ce genre de choses, tu contribues à ta sécurité et à celle de tous les utilisateurs de Roblox."
Feature.NotApproved.Description.RuleImportance.SexualContent.Kids,Des discussions et des avatars adaptés font de Roblox une plateforme plaisante pour tout le monde.
Feature.NotApproved.Description.RuleImportance.Spam,Le spam rend les conversations illisibles et ruine l'expérience de jeu.
Feature.NotApproved.Description.RuleImportance.Swearing,"Roblox est un espace pour tous, y compris les jeunes enfants. Tu dois utiliser des mots respectueux et accueillants avec toute la communauté."
Feature.NotApproved.Description.RuleImportance.ViolentContentAndGore,Notre communauté compte de jeunes enfants. Voir de la violence extrême peut les effrayer et les perturber.
Feature.NotApproved.Description.SecondChance.Details,Tu peux retourner à ton expérience maintenant. Tu ne pourras pas contester cette décision par la suite.
Feature.NotApproved.Description.SecondChance.Second,"Comme tu as toujours eu un comportement responsable, tu évites la suspension cette fois-ci."
Feature.NotApproved.Description.SuspendedUntil,Nous avons suspendu ton compte jusqu'au {date} à {time}.
Feature.NotApproved.Description.Violation,Nos contrôleurs de contenu ont déterminé que ton comportement sur Roblox a transgressé nos {startLink}conditions d'utilisation{endLink}.
Feature.NotApproved.Description.WarningDescription.Kids,Tu as enfreint une règle. Ton compte risque d'être suspendu si cela continue.
Feature.NotApproved.Heading.AccountBanned,Compte banni
Feature.NotApproved.Heading.AccountDeleted,
Feature.NotApproved.Heading.AccountTerminated,Compte résilié
Feature.NotApproved.Heading.Banned,Banni
Feature.NotApproved.Heading.BannedMultipleDays,Banni(e) pendant {number} jours
Feature.NotApproved.Heading.BannedMultipleHours,Banni pour {number} heures
Feature.NotApproved.Heading.BannedMultipleMinutes,Banni pour {number} minutes
Feature.NotApproved.Heading.BannedMultipleSeconds,Banni pour {number} secondes
Feature.NotApproved.Heading.BannedOneDayOnly,Banni(e) pour 1 jour
Feature.NotApproved.Heading.BannedOneHour,Banni pendant 1 heure
Feature.NotApproved.Heading.BannedOneMinute,Banni pendant 1 minute
Feature.NotApproved.Heading.BannedOneSecond,Banni pendant 1 seconde
Feature.NotApproved.Heading.Error,
Feature.NotApproved.Heading.ReactivationNotice,Retourne jouer
Feature.NotApproved.Heading.RecentlyChecked,Ce que nous venons d'examiner
Feature.NotApproved.Heading.RuleExplanation.Bullying.Kids,Traite les autres avec respect
Feature.NotApproved.Heading.RuleExplanation.BullyingHarassmentDiscrimination,Crée un environnement accueillant
Feature.NotApproved.Heading.RuleExplanation.Dating,Reste dans la friend zone
Feature.NotApproved.Heading.RuleExplanation.DirectingUsersOffPlatform,Reste sur Roblox
Feature.NotApproved.Heading.RuleExplanation.MisusingRobloxSystems,Joue de manière juste et honnête
Feature.NotApproved.Heading.RuleExplanation.PII,Protège tes informations privées
Feature.NotApproved.Heading.RuleExplanation.RealLifeEvents,Fais preuve de considération à l'égard des événements réels
Feature.NotApproved.Heading.RuleExplanation.SSHAndIllegalRegulatedActivities,"Prends soin de tout le monde, y compris toi-même"
Feature.NotApproved.Heading.RuleExplanation.SexualContent.Kids,Adopte une attitude amicale
Feature.NotApproved.Heading.RuleExplanation.SharingPII.Kids,Garde tes informations privées
Feature.NotApproved.Heading.RuleExplanation.Spam,Laisse les conversations se dérouler naturellement
Feature.NotApproved.Heading.RuleExplanation.Swearing,Exprime-toi avec politesse et respect
Feature.NotApproved.Heading.RuleExplanation.ViolentContentAndGore,Reste au calme et continue à jouer
Feature.NotApproved.Heading.RuleImportance,Pourquoi est-ce important ?
Feature.NotApproved.Heading.RuleImportance.Kids,
Feature.NotApproved.Heading.SecondChance,"N'oublie pas ces règles. Maintenant, tu peux retourner à ton expérience."
Feature.NotApproved.Heading.SecondChance.Details,Éviter la suspension pour cette fois ?
Feature.NotApproved.Heading.Suspended,Suspendu
Feature.NotApproved.Heading.Suspended14Days,Suspendu pour 14 jours
Feature.NotApproved.Heading.Suspended1Year,Suspendu pour 1 an
Feature.NotApproved.Heading.SuspendedOneDay,Suspendu pour 1 jour
Feature.NotApproved.Heading.SuspendedOneHour,Suspendu pour 1 heure
Feature.NotApproved.Heading.SuspendedSevenDays,Suspendu pour 7 jours
Feature.NotApproved.Heading.SuspendedSixHours,Suspendu pour 6 heures
Feature.NotApproved.Heading.SuspendedSixMonths,Suspendu pour 6 mois
Feature.NotApproved.Heading.SuspendedSixtyDays,Suspendu pour 60 jours
Feature.NotApproved.Heading.SuspendedThirtyDays,Suspendu pour 30 jours
Feature.NotApproved.Heading.SuspendedThreeDays,Suspendu pour 3 jours
Feature.NotApproved.Heading.Warning,
Feature.NotApproved.Heading.WhatNext,Que se passe-t-il ensuite ?
Feature.NotApproved.Heading.Why,Pourquoi ?
Feature.NotApproved.Label.AbuseType.AccountTheft,Vol de compte
Feature.NotApproved.Label.AbuseType.AdultContent,Contenu pour adultes
Feature.NotApproved.Label.AbuseType.Advertisement,Publicité
Feature.NotApproved.Label.AbuseType.Advertising,
Feature.NotApproved.Label.AbuseType.AssetOwnership,Propriété de l'asset
Feature.NotApproved.Label.AbuseType.Billing,
Feature.NotApproved.Label.AbuseType.BlockedContent,BlockedContent
Feature.NotApproved.Label.AbuseType.Bullying.Kids,Harcèlement
Feature.NotApproved.Label.AbuseType.Bullying.Note.Kids,Des propos blessants ont été identifiés dans ton activité.
Feature.NotApproved.Label.AbuseType.Chargeback,Refacturation
Feature.NotApproved.Label.AbuseType.CheatandExploits,Triche et exploitation
Feature.NotApproved.Label.AbuseType.ChildEndangerment,Mise en danger d'enfant
Feature.NotApproved.Label.AbuseType.ChildEndangerment.V2,Exploitation des enfants
Feature.NotApproved.Label.AbuseType.ChildEndangerment.V3,Contenu/comportement préjudiciable
Feature.NotApproved.Label.AbuseType.ClickbaitAds,Annonces Clickappait
Feature.NotApproved.Label.AbuseType.Commerce,Commerce
Feature.NotApproved.Label.AbuseType.CompromisedAccount,Compte compromis
Feature.NotApproved.Label.AbuseType.ContestsandSweepstakes,Concours et loteries
Feature.NotApproved.Label.AbuseType.CopyrightDMCA,Droit d'auteur/DMCA
Feature.NotApproved.Label.AbuseType.DMCA,DMCA
Feature.NotApproved.Label.AbuseType.DMCAEarlyLegalStrike,DMCA - Poursuite juridique anticipée
Feature.NotApproved.Label.AbuseType.DMCAFinalLegalStrike,DMCA - Poursuite juridique finale
Feature.NotApproved.Label.AbuseType.Dating,Rencontres
Feature.NotApproved.Label.AbuseType.DatingImagery,Imagerie de rencontres
Feature.NotApproved.Label.AbuseType.DatingandRomanticContent,Rencontres et contenu romantique
Feature.NotApproved.Label.AbuseType.Depressive,Dépressive
Feature.NotApproved.Label.AbuseType.DerogatoryHarrassment,Dénigrement/harcèlement
Feature.NotApproved.Label.AbuseType.DirectingUsersOffPlatform,Orienter les utilisateurs hors plate-forme
Feature.NotApproved.Label.AbuseType.DirectingUsersOffPlatform.V2,Redirection des utilisateurs hors plateforme
Feature.NotApproved.Label.AbuseType.Discriminatory,Discrimination
Feature.NotApproved.Label.AbuseType.DiscriminatoryContent,Contenu discriminatoire
Feature.NotApproved.Label.AbuseType.DiscriminatoryorNaziContent,Contenu discriminatoire ou nazi
Feature.NotApproved.Label.AbuseType.DisruptiveAudio,Audio perturbant
Feature.NotApproved.Label.AbuseType.DistortedAudio,Audio déformé
Feature.NotApproved.Label.AbuseType.DrugandAlcoholReferences,Références sur la drogue et l'alcool
Feature.NotApproved.Label.AbuseType.DrugsAlcohol,"Drogues, alcool"
Feature.NotApproved.Label.AbuseType.EncouragingDangerousBehavior,Encourager les comportements dangereux
Feature.NotApproved.Label.AbuseType.ExplicitNudityPorn,Nudité explicite/Pornographie
Feature.NotApproved.Label.AbuseType.ExplicitSexualReferencesandInnuendo,Références et insinuations sexuelles explicites
Feature.NotApproved.Label.AbuseType.Exploiting,Exploitation
Feature.NotApproved.Label.AbuseType.ExtortionandBlackmail,Extorsion et chantage
Feature.NotApproved.Label.AbuseType.GangImages,Images de Gang
Feature.NotApproved.Label.AbuseType.Grooming,Prédation sexuelle
Feature.NotApproved.Label.AbuseType.Harassment,
Feature.NotApproved.Label.AbuseType.HiddenMessageClothing,Vêtements à message caché
Feature.NotApproved.Label.AbuseType.IllegalandRegulatedContent,Contenu illégal et réglementé
Feature.NotApproved.Label.AbuseType.IllicitSubstance,Substance Illicite
Feature.NotApproved.Label.AbuseType.Impersonation,Usurpation d'identité
Feature.NotApproved.Label.AbuseType.Inappropriate,Inapproprié
Feature.NotApproved.Label.AbuseType.InappropriateContent,
Feature.NotApproved.Label.AbuseType.IpViolation,Violation de la propriété intellectuelle
Feature.NotApproved.Label.AbuseType.IrlDangerousActivities,Activités dangereuses IRL
Feature.NotApproved.Label.AbuseType.LoudEarbleeders,Bruits de fonds forts
Feature.NotApproved.Label.AbuseType.Malicious,Malveillance
Feature.NotApproved.Label.AbuseType.MinorSwearing,Jurons mineurs
Feature.NotApproved.Label.AbuseType.Misleading,Tromperie
Feature.NotApproved.Label.AbuseType.MisusingRobloxSystems,Utilisation incorrecte des systèmes de Roblox
Feature.NotApproved.Label.AbuseType.Nazis,Nazis
Feature.NotApproved.Label.AbuseType.None,
Feature.NotApproved.Label.AbuseType.NoneoftheAbove,Aucun des éléments ci-dessus
Feature.NotApproved.Label.AbuseType.NotRelatedtoRoblox,Non lié à Roblox
Feature.NotApproved.Label.AbuseType.OffPlatformSpeechandBehavior,Discours et comportement hors plateforme
Feature.NotApproved.Label.AbuseType.OffSiteLinks,Liens hors site
Feature.NotApproved.Label.AbuseType.Other,Autre
Feature.NotApproved.Label.AbuseType.PersonalAttackHarassmentBullying,Attaque personnelle/harcèlement/brimade
Feature.NotApproved.Label.AbuseType.PhishingScam,Phishing/scam
Feature.NotApproved.Label.AbuseType.PlayersScreamingintoMicrophone,Joueurs hurlant dans le microphone
Feature.NotApproved.Label.AbuseType.PoliticalContent,
Feature.NotApproved.Label.AbuseType.PoliticalContent.V2,
Feature.NotApproved.Label.AbuseType.Politics,Politique
Feature.NotApproved.Label.AbuseType.PornographicSounds,Sons pornographiques
Feature.NotApproved.Label.AbuseType.Privacy,
Feature.NotApproved.Label.AbuseType.PrivacyAskingforPII,Vie privée : Demander des IPI
Feature.NotApproved.Label.AbuseType.PrivacyGivingPII,Confidentialité: Donner des IPI
Feature.NotApproved.Label.AbuseType.Profanity,
Feature.NotApproved.Label.AbuseType.RMT,Transactions argent réel
Feature.NotApproved.Label.AbuseType.RealInfo,Infos réelles
Feature.NotApproved.Label.AbuseType.RealLifeThreats,Menaces de vie réelle
Feature.NotApproved.Label.AbuseType.RealLifeTragedy,Tragédie de Vie réelle
Feature.NotApproved.Label.AbuseType.RealLifeTragedy.V2,
