Key,Value
Feature.ReportAbuse.Label.GenericReportIllegalContentMessage,Report illegal content or content harmful to children
Feature.ReportAbuse.Label.Optional,
Feature.ReportAbuse.Label.PleaseSelectOne,Please select one.
Feature.ReportAbuse.Label.Report,
Feature.ReportAbuse.Label.ReportSubmitted,
Feature.ReportAbuse.Label.SelectChatLine,Select one chat to report
Feature.ReportAbuse.Label.SentInAnotherChat,Sent in another chat
Feature.ReportAbuse.Label.SentPrivately,Sent privately
Feature.ReportAbuse.Label.TakeItDownCopy,Report non-consensual intimate imagery as defined by 47 U.S. Code § 223a.
Feature.ReportAbuse.Label.TellUsWhatHappened,Tell us what happened. (Optional)
Feature.ReportAbuse.Label.TellUsWhatHappenedNoOptional,Tell us what happened:
Feature.ReportAbuse.Label.UserTextMuted,We've blocked chats from {name}
Feature.ReportAbuse.Label.UserTextMutedError,We couldn't block chats from {name}
Feature.ReportAbuse.Label.WhatWasWrong,What was wrong?
Feature.ReportAbuse.Label.WhereDidItHappen,Where did it happen?
Feature.ReportAbuse.Label.YourReportCode,Your unique report code:
Feature.ReportAbuse.Message.ChatLineReportingInfoText,"Your report will include all messages in this channel, including the one you select."
Feature.ReportAbuse.Message.ErrorBEDUIFetchFailed,Your report could not be loaded. Please try again.
Feature.ReportAbuse.Message.ErrorSubmit,There was a problem submitting your report.
Feature.ReportAbuse.Message.ErrorSubmitFailure,Your report could not be submitted. Please try again.
Feature.ReportAbuse.Message.Loading,
Feature.ReportAbuse.Message.OSACopy1,We will review your report and take appropriate action. We will not share your information with any user you report.
Feature.ReportAbuse.Message.OSACopy2,"The user or content you reported won’t be blocked automatically. If you want to limit your interactions with a user, you can block them."
Feature.ReportAbuse.Message.OSACopy3,You can also report illegal content under the UK Online Safety Act.
Feature.ReportAbuse.Message.OSACopy4,Report illegal content and/or content harmful to children.
Feature.ReportAbuse.Message.OSACopyReadOnly,"To report illegal content and/or content harmful to children, visit: https://www.roblox.com/illegal-content-reporting"
Feature.ReportAbuse.Message.Success,Your report has been sent.
Feature.ReportAbuse.Message.ThankYouReport,Thank you. We'll use your report to make Roblox a fun and safe place for everyone.
Feature.ReportAbuse.Message.UserTextMuted,You won't receive any text chats from them in this experience.
Feature.ReportAbuse.Message.UserTextMutedErrorDoesNotExist,We couldn't find {name}. They may have already left the experience.
Feature.ReportAbuse.Message.UserTextMutedErrorSelf,You can't block chats from yourself.
Feature.ReportAbuse.Message.UserTextMutedSystem,User ‘{name}’ has been muted. ‘/unmute {name}' to undo.
Feature.ReportAbuse.Problem.Bullying,
Feature.ReportAbuse.Problem.Cheating,
Feature.ReportAbuse.Problem.Dating,Dating/Sex
Feature.ReportAbuse.Problem.Hate,Hate
Feature.ReportAbuse.Problem.Links,Off-platform links
Feature.ReportAbuse.Problem.Personal,Personal information
Feature.ReportAbuse.Problem.Scamming,
Feature.ReportAbuse.Problem.Spamming,
Feature.ReportAbuse.Problem.Swearing,
Feature.ReportAbuse.Problem.Violence,
Feature.ReportAbuse.ProblemDescription.Bullying,"Bullying, harassment, or threats"
Feature.ReportAbuse.ProblemDescription.Cheating,"Breaking the rules, or exploiting using hacks or code"
Feature.ReportAbuse.ProblemDescription.Dating,"Dating, romance, or sex"
Feature.ReportAbuse.ProblemDescription.Hate,"Hate, slurs, or discrimination"
Feature.ReportAbuse.ProblemDescription.Links,Linking to a website or app off of Roblox
Feature.ReportAbuse.ProblemDescription.Personal,Asking for or giving out personal information
Feature.ReportAbuse.ProblemDescription.Scamming,"Scams, fraud, or fake trading"
Feature.ReportAbuse.ProblemDescription.Spamming,Sending spam or repetitive messages
Feature.ReportAbuse.ProblemDescription.Swearing,"Swearing, cursing, or profanity"
Feature.ReportAbuse.ProblemDescription.Violence,Extreme violence or gore
Feature.ReportAbuse.Title.SelectInSceneContinueYourReport,Continue your report
Feature.ReportAbuse.Title.SelectInSceneIpReport,Thank you for starting your IP Infringement report
Feature.RobloxSubscription.Action.Subscribe,Subscribe
Feature.RobloxSubscription.Action.TryItForFree,Try it for free
Feature.RobloxSubscription.Body.AlreadySubscribed,Your Plus subscription already provides in-game benefits.
Feature.RobloxSubscription.Body.GenericError,We couldn't complete this right now. Please try again.
Feature.RobloxSubscription.Body.UnsupportedPlatform,This subscription isn't available to purchase on this device.
Feature.RobloxSubscription.Description.AgeCheckTrial,Verify your age with an age check and get 1 free week of Roblox Plus as our thank you. No payment method is needed to enjoy this free trial.
Feature.RobloxSubscription.Description.Benefit.Customize,Customize with profile frames and app themes
Feature.RobloxSubscription.Description.Benefit.DiscountV2,"10% off first 60 days, then 20% off items and avatars"
Feature.RobloxSubscription.Description.ExclusiveBenefits,More fun for less Robux. Subscribe to Roblox Plus.
Feature.RobloxSubscription.Disclosure.BlackbirdTermsAgreement,"By clicking \u{201C}{ctaText}\u{201D}, you agree to the <a href=""{termsUrl}"">Roblox Subscription Terms</a>. You will be automatically charged each month until you cancel."
Feature.RobloxSubscription.Label.BlackbirdPSDiscount,Free private servers
Feature.RobloxSubscription.Label.BlackbirdPriceTag,{price}/{periodType}
Feature.RobloxSubscription.Label.BlackbirdTr,Send Robux for free
Feature.RobloxSubscription.Label.BlackbirdUpsellBanner,Get {discountPercentage}% off with Roblox Plus
Feature.RobloxSubscription.Label.BlackbirdVTDiscountFirst,"{discountPercent}% off in-game items, avatars, and more"
Feature.RobloxSubscription.Label.BlackbirdVTDiscountSecond,{discountPercent}% off these items after {periodIndex} {periodType}
Feature.RobloxSubscription.Label.FreeTrialDisclosureShort,"By clicking ""Continue,"" you agree to the {linkStart}Roblox Subscription Terms{linkEnd}."
Feature.RobloxSubscription.Label.FreeTrialDisclosureV2,"By clicking ""Try it for free,"" you agree to the {linkStart}Roblox Subscription Terms.{linkEnd} Your free trial will end in 1 month and you will be charged automatically each month and can cancel at any time."
Feature.RobloxSubscription.Label.FreeTrialText,Get free trial
Feature.RobloxSubscription.Label.RobloxPlusPriceRowV2,"{boldStart}1 month free,{boldEnd} then {price}/{periodType}"
Feature.RobloxSubscription.Label.month,month
Feature.RobloxSubscription.Label.months,months
Feature.RobloxSubscription.Title.AgeCheckTrial,Get 1 free week of Plus
Feature.RobloxSubscription.Title.AlreadySubscribed,Good news
Feature.RobloxSubscription.Title.GenericError,
Feature.RobloxSubscription.Title.GetBlackbird,Get Roblox Plus
Feature.RobloxSubscription.Title.UnsupportedPlatform,Roblox Plus unavailable here
Feature.SafetyDashboard.Heading.AccountStatus.V2,"Account status, violations, and appeals"
Feature.Schools.Action.AlreadyGraduated,I've already graduated
Feature.Schools.Action.CantFindSchool,Can't find your school?
Feature.Schools.Action.Continue,
Feature.Schools.Action.LeaveSchool,Remove school
Feature.Schools.Action.Ok,
Feature.Schools.Action.PrivacyPolicy,Privacy policy
Feature.Schools.Action.Remove,
Feature.Schools.Action.ResendCode,
Feature.Schools.Action.Share,
Feature.Schools.Action.TermsOfService,Terms of service
Feature.Schools.Action.UnidaysPrivacyPolicy,UNiDAYS Privacy Policy
Feature.Schools.Action.UnidaysTermsOfService,UNiDAYS Terms of Service
Feature.Schools.Body.EnterCode,UNiDAYS sent an email with your one-time code to {user_email}. Enter the code below to confirm your school.
Feature.Schools.Body.UnidaysShare,Your email address won't be visible to others.
Feature.Schools.Body.UnidaysTerms,"We partner with UNiDAYS to verify your school email address. By clicking ""Continue,"" you agree to UNiDAYS' Terms of Service and Privacy Policy."
Feature.Schools.Caption.AlumniGroupOnGraduate,"Once you graduate, you'll be in the {school} alumni group."
Feature.Schools.Caption.RemovedOnGraduate,"Once you graduate, you'll be removed from {school}."
Feature.Schools.Description.CantFindSchoolNotify,We'll notify you when your school is on Roblox.
Feature.Schools.Description.CantVerifySchool,"Based on the information you’ve provided, we couldn’t verify your school."
Feature.Schools.Description.ConnectWithFellowAlumni,Connect with fellow alumni
Feature.Schools.Description.FeatureAvailableBody,Find friends from your school.
Feature.Schools.Description.InviteFriendsExclusiveItem,Invite others to verify. Get a free item when your school launches.
Feature.Schools.Description.InviteFriendsUnlockSooner,Help launch your school's alumni group sooner.
Feature.Schools.Description.InviteOthersToVerify,Invite others to verify
Feature.Schools.Description.MoreVerifiedAlumniNeeded,More verified alumni needed
Feature.Schools.Description.NotAvailableInRegion,The school feature is not available yet.
Feature.Schools.Description.RemoveSchoolBody,You’ll have to re-verify your school email address to rejoin your school. Any reward items you’ve received will be deleted.
Feature.Schools.Description.SchoolIsLiveBody,
Feature.Schools.Description.SchoolUnavailableBody,This school isn't currently available on Roblox.
Feature.Schools.Description.UpsellDisclaimer,Your school will only be visible to people from the same school. You can update or remove your school anytime.
Feature.Schools.Description.UpsellTagline,"Discover, connect, and play with verified students from your school."
Feature.Schools.Description.WaitlistAlumniBody,You're all set. We'll notify you as soon as your school's alumni group is launched.
Feature.Schools.Description.WaitlistBody,You're a founding member. Invite your classmates to launch your school together.
Feature.Schools.Error.AlreadyLinked,This email address is already linked to another account.
Feature.Schools.Error.InvalidEmail,Enter a valid school email address.
Feature.Schools.Error.InvalidPassCode,This code is incorrect.
Feature.Schools.Error.NotSchoolEmail,Please use an email address issued by your school.
Feature.Schools.Error.OtpAlreadyUsed,This code has already been used.
Feature.Schools.Error.OtpExpired,This code has expired.
Feature.Schools.Error.OtpInvalidFormat,This code has invalid format.
Feature.Schools.Error.OtpTooManyAttempts,You've reached the maximum number of attempts today.
Feature.Schools.Error.SomethingWentWrong,
Feature.Schools.Error.UnidaysEmailNotFound,UNiDAYS can’t find this email.
Feature.Schools.Filter.AllYears,All years
Feature.Schools.Filter.Apply,
Feature.Schools.Filter.GradYear,Grad year
Feature.Schools.GiftForYou,A gift for you
Feature.Schools.Heading.AddSchool,Add school
Feature.Schools.Heading.AddSchoolNow,Join your classmates
Feature.Schools.Heading.CantFindSchool,We can’t find your school
Feature.Schools.Heading.CantVerifySchool,We can’t verify your school
Feature.Schools.Heading.CheckYourEmail,Check your email
Feature.Schools.Heading.EnterSchoolEmail,Enter your school email
Feature.Schools.Heading.InviteYourClassmates,Invite your classmates
Feature.Schools.Heading.InviteYourFriends,Invite your friends
Feature.Schools.Heading.JoinClassmates,
Feature.Schools.Heading.MembersWithCount,{count} members
Feature.Schools.Heading.RemoveYourSchool,Remove your school
Feature.Schools.Heading.SchoolIsLive,Your school is now open
Feature.Schools.Heading.SchoolUnavailable,Your school is unavailable
Feature.Schools.Heading.SelectGraduationYear,Select graduation year
Feature.Schools.Heading.ShareWithFriends,Share with friends
Feature.Schools.Heading.ThanksForInterest,Thanks for your interest
Feature.Schools.Heading.YouJoinedSchool,You joined {school}!
Feature.Schools.Heading.YourFounderReward,Your founder reward
Feature.Schools.Label.AlumniGroupLaunches,Alumni group launches
Feature.Schools.Label.Classmates,
Feature.Schools.Label.ConfirmSchool,Select school
Feature.Schools.Label.ConnectWithClassmates,Connect with classmates
Feature.Schools.Label.DidntGetCode,Didn’t get a code?
Feature.Schools.Label.MoreToUnlockSchool,Need {count} more to launch your school
Feature.Schools.Label.ResendInSeconds,Resend in {time}
Feature.Schools.Label.SchoolLaunches,School launches
Feature.Schools.Label.SchoolVerified,You're verified
Feature.Schools.Label.Search,
Feature.Schools.Label.SuggestedEmail,Did you mean {email}?
Feature.Schools.Label.UnlockAlumniGroup,Alumni group pending
Feature.Schools.Label.UpsellPerkFindFriends,Find friends from your school
Feature.Schools.Label.UpsellPerkPlayAndChat,See who's online and play together easily
Feature.Schools.Label.UpsellPerkTrends,Discover what's trending at your school
Feature.Schools.Placeholder.Email,Student email
Feature.Schools.Placeholder.SixDigitCode,6-digit code
Feature.Schools.RewardGiftBody,Thanks for verifying your school. You can find your new item under Avatar > Accessory > Back.
Feature.Screentime.Content.ScreentimeLimitDialog,You've reached your daily screen time limit. Come back tomorrow to access Roblox again.
Feature.Screentime.Description.HeartbeatConsecutiveFailure,Internal Error. Please try login again.
Feature.Screentime.Description.MoreScreentimeDescription,This extends your screen time limit temporarily
Feature.Screentime.Heading.ScreentimeLimitDialog,Screen time limit reached
Feature.Screentime.Label.FifteenMoreMinutes,15 more minutes
Feature.Screentime.Label.FiveMoreMinutes,5 more minutes
Feature.Screentime.Label.Options,Add more time
Feature.SecurityFeedback.Header.NewLogin,New Activity Alert
Feature.Settings.Description.AccountSettingsScan,"Scan the QR code using your companion device's camera
to open the Account Settings in the Roblox App."
Feature.Settings.Description.AccountSettingsWebsite,"To access your Privacy, Security Controls, and more
please visit the web or a companion device."
Feature.Settings.Description.CrossPlatform,"You will join experiences with people from all platforms,
and you will see more people in more experiences."
Feature.Settings.Description.PlatformAccountSettingsSuccess,Your {platform} settings are correctly set and you are ready to visit!
Feature.Settings.Description.SwitchProfile,You can switch your {platform} profile here.
Feature.Settings.Heading.AccountSettings,
Feature.Settings.Heading.PlatformAccountSettings,{platform} Settings
Feature.Settings.Heading.SwitchProfile,Switch Profile
Feature.Settings.Label.Allowed,Allowed
Feature.Settings.Label.CrossPlatform,Cross-Platform Play
Feature.Settings.Label.Disabled,Disabled
Feature.Settings.Label.Disallowed,Disallowed
Feature.Settings.Label.Enabled,Enabled
Feature.Settings.Label.Error,
Feature.Settings.Label.Loading,Loading
Feature.Settings.Label.Multiplayer,Multiplayer
Feature.Settings.Label.Open,Open
Feature.Settings.Label.Recommended,
Feature.Settings.Label.SharedContent,Shared Content
Feature.Settings.Subheading.AccountSettingsScan,Scan QR Code
Feature.Settings.Subheading.AccountSettingsWebsite,Visit Website
Feature.SettingsHub.Action.AllowInSettings,Allow in settings
Feature.SettingsHub.Action.CancelSearch,
Feature.SettingsHub.Action.InviteFriend,
Feature.SettingsHub.Action.NotNow,
Feature.SettingsHub.Action.Ok,
Feature.SettingsHub.Action.OpenSettings,Open Settings
Feature.SettingsHub.Description.CameraPermissionRequestQRCode,We need access to your camera so you can scan a QR code.
Feature.SettingsHub.Description.ContactsPermissionAndroid,"1. Select Permission
2. Select Contacts
3. Allow Roblox to access your Contacts"
Feature.SettingsHub.Description.ContactsPermissionAndroidDeeplinkNotSupported,"1. Go to Settings > Permission
2. Select Contacts
3. Allow Roblox to access your Contacts"
Feature.SettingsHub.Description.ContactsPermissionIOS,"To connect with friends, allow Roblox to access your contacts."
Feature.SettingsHub.Description.ContactsPermissionRequest,We need access to your contacts so you can connect with friends.
Feature.SettingsHub.Description.QRCodeCameraPermissionAndroid,"1. Select Permission
2. Select Camera
3. Allow Roblox to access your Camera"
Feature.SettingsHub.Description.QRCodeCameraPermissionAndroidDeeplinkNotSupported,"1. Go to Settings > Permission
2. Select Camera
3. Allow Roblox to access your Camera"
Feature.SettingsHub.Description.QRCodeCameraPermissionIOS,"To scan QR code, please allow Roblox to access your camera."
Feature.SettingsHub.Label.ConnectionsListLoadErrorMessage,Can't load Connections. Try again later.
Feature.SettingsHub.Label.FriendsListLoadErrorMessage,Can’t load friends. Try again later.
Feature.SettingsHub.Label.InviteSearchNoResults,
Feature.SettingsHub.Label.Invited,Invited
Feature.SettingsHub.Label.Moderated,Moderated
Feature.SettingsHub.Label.NoConnectionsPageMessage,Add Connections so you can explore together.
Feature.SettingsHub.Label.NoConnectionsScreen,Make Connections so you can invite them to join you!
Feature.SettingsHub.Label.NoFriendsPageMessage,Add friends so you can explore together.
Feature.SettingsHub.Label.NoFriendsScreen,Make friends so you can invite them to join you!
Feature.SettingsHub.Label.ReportComment,"In your own words, help us understand what went wrong."
Feature.SettingsHub.Label.SearchForFriendsPlaceholder.FriendsRename,
Feature.SettingsHub.Label.Sending,
Feature.SettingsHub.Prompt.AllowAccessToCamera,Allow access to camera?
Feature.SettingsHub.Prompt.AllowAccessToContacts,Allow access to contacts?
Feature.SettingsHub.Prompt.NeedCameraAccess,Need Camera Access
Feature.SettingsHub.Prompt.NeedContactsAccess,Need Contacts Access
Feature.SettingsHub.Prompt.RestartOnMicAccessChange,You need to restart the app for the microphone access changes to be applied.
Feature.SettingsHub.Prompt.Subtitle.AllowMicrophoneAccess,"To voice chat with others, allow Roblox to access your microphone."
Feature.SocialShare.Action.CopyLink,
Feature.SocialShare.Action.Redirect,Redirecting...
Feature.SocialShare.Action.Share,
Feature.SocialShare.Description.InvalidLinkError,This link doesn't exist.
Feature.SocialShare.Description.InviteExpiredError,The invite link has expired. Would you still like to join {experienceName}?
Feature.SocialShare.Description.InviterNotHereError,The inviter has left the experience. Would you still like to join {experienceName}?
Feature.SocialShare.Label.Copied,Copied
Feature.SocialShare.Label.CopyLinkToShareWithPeople,Copy link to share with people you know
Feature.SocialShare.Label.InvalidLinkError,Invalid Link
Feature.SocialShare.Label.InviteExpiredError,Invite Link Expired
Feature.SocialShare.Label.InviterNotHereError,Inviter Not Here
Feature.SocialShare.Response.Error,
Feature.SocialShare.Response.Error.Subtext,Try again later.
Feature.SocialShare.ShareWithPeopleYouKnow,Share with people you know
Feature.SocialTab.Label.AddFriendHint,Press Here to Add Friends
Feature.SocialTab.Label.AddFriendHintBody,Friends make Roblox fun!
Feature.SocialTab.Label.Connect,
Feature.SocialTab.Label.CreateAndExploreGroups,Create and explore communities
Feature.SocialTab.Label.Groups,
Feature.SongDetails.Action.Favorite,
Feature.SongDetails.Action.Report,
Feature.SongDetails.Action.ReportAudio,Report Audio
Feature.SongDetails.Body.DescriptionTitle,
Feature.SongDetails.Label.DateUploaded,Date uploaded
Feature.SongDetails.Label.ExperiencesFeaturing,Experiences featuring
Feature.SongDetails.Label.ExperiencesFeaturingTrack,Experiences featuring {trackName}
Feature.SongDetails.Label.Genre,
Feature.SongDetails.Label.InappropriateAudio,Inappropriate Audio
Feature.SongDetails.Label.InappropriateThumbnail,Inappropriate Thumbnail
Feature.SongDetails.Label.Length,Length
Feature.SongDetails.Label.MonthlyListeners,Monthly listeners
Feature.SongDetails.Label.SongPreview,Song Preview
Feature.SongDetails.Label.SongsAvailableBy,Songs available by {artistName}
Feature.SongDetails.Label.SongsBy,Songs by {artistName}
Feature.SongDetails.Label.ThousandPlus,1000+
Feature.SongDetails.Label.Vendor,Vendor
Feature.Squads.Action.Add,
Feature.Squads.Action.AddOthers,Add others
Feature.Squads.Action.ConnectToVoice,Connect to voice
Feature.Squads.Action.ContinueWithoutVoice,Continue without voice
Feature.Squads.Action.Delete,
Feature.Squads.Action.DisconnectFromVoice,Disconnect from voice
Feature.Squads.Action.DontJoin,Don't join
Feature.Squads.Action.Edit,
Feature.Squads.Action.Invite,
Feature.Squads.Action.InviteAgain,Invite again
Feature.Squads.Action.Join,
Feature.Squads.Action.JoinWithParty,Join with Party
Feature.Squads.Action.JoinWithPrivateParty,Join with Private Party
Feature.Squads.Action.Ok,
Feature.Squads.Action.Party,Party
Feature.Squads.Action.Remove,
Feature.Squads.Action.Retry,
Feature.Squads.Action.ScheduleAParty,Schedule a Party
Feature.Squads.Action.ScheduleParty,Schedule Party
Feature.Squads.Action.Start,Start
Feature.Squads.Action.Switch,
Feature.Squads.Action.TapToStartNewParty,Tap to start a new Party
Feature.Squads.Action.View,
Feature.Squads.Action.VoiceErrorGeneral,Connect
Feature.Squads.Action.VoiceErrorPartyNotVoiceEligible,
Feature.Squads.Action.VoiceErrorUserIneligible,
Feature.Squads.Action.WaitingForParty,Waiting for Party
Feature.Squads.Action.Yes,
Feature.Squads.Description.AddFriends,Friends you add will see all previous messages in this group
Feature.Squads.Description.AlreadyJoined,You have already joined this Party
Feature.Squads.Description.ConnectVoiceWithLowMemory,Your device is low on memory. Continuing without voice will prevent Roblox from crashing.
Feature.Squads.Description.DeleteScheduledSquad,Are you sure you want to delete the scheduled party?
Feature.Squads.Description.DisconnectVoiceDueToLowMemory,Your device is low on memory. Disconnect from voice to prevent Roblox from crashing. You will remain in the Party.
Feature.Squads.Description.FailedToJoin,Something went wrong while joining the Party. Please try again.
Feature.Squads.Description.Going,Going
Feature.Squads.Description.Interested,Interested
Feature.Squads.Description.InviteConnectionsToParty,Inviting these Connections to the Party will also invite them to the group. They will be able to see chat history.
Feature.Squads.Description.InviteFriendsToParty,Inviting these friends to the Party will also invite them to the group. They will be able to see chat history.
Feature.Squads.Description.Invited,
Feature.Squads.Description.InvitedToExperience,"Someone is already inviting you to an experience. When the invite is completed, you can try again."
Feature.Squads.Description.JoinAnotherParty,You’re currently in an active Party. Do you want to leave your current Party and switch to this one?
Feature.Squads.Description.JoinWithLowMemory,Your device is low on memory. Joining without voice will prevent Roblox from crashing.
Feature.Squads.Description.LuckyRecommendationRevealed,The whole group can join
Feature.Squads.Description.LuckyRecommendationRolling,Finding a good fit for your group
Feature.Squads.Description.LuckyRecommendationRow,Let's get you started
Feature.Squads.Description.ManyPeopleActive,{userCount} people active
Feature.Squads.Description.NoResponse,No Response
Feature.Squads.Description.NotGoing,Not going
Feature.Squads.Description.OneOnOneExpandedChatFeaturesActivePartyError,One-on-one chats with expanded features cannot be converted to a group chat while a party is active.
Feature.Squads.Description.OnePersonActive,1 person active
Feature.Squads.Description.PartyEnded,The Party has ended. Do you want to start a new Party?
Feature.Squads.Description.PartyFull,This Party is currently full. Try to rejoin?
Feature.Squads.Description.PleaseTryAgain,
Feature.Squads.Description.RemoveFromChat,Are you sure you want to remove this person from the group?
Feature.Squads.Description.RemoveFromParty,{displayName} will be removed from the group chat.
Feature.Squads.Description.ScheduledPartyAlreadyExists,A Party is already scheduled for the selected time
Feature.Squads.Description.Title,
Feature.Squads.Description.User,
Feature.Squads.Description.YouAddedMoreThanTwoToChat,You added {username} and {userCountMinusOne} others to the group
Feature.Squads.Description.YouAddedToChat,You added {username} to the group
Feature.Squads.Description.YouAddedTwoToChat,You added {username1} and {username2} to the group
Feature.Squads.Description.YouHaveNoScheduledParties,You have no upcoming parties
Feature.Squads.Description.upsellInviteText,No responses. You can invite them again
Feature.Squads.Label.AddFriends,Add Friends?
Feature.Squads.Label.Audio,
Feature.Squads.Label.Connecting,Connecting
Feature.Squads.Label.DeleteScheduledParty,Delete Scheduled Party
Feature.Squads.Label.DeletedScheduledParty,Deleted Scheduled Party
Feature.Squads.Label.Error,
Feature.Squads.Label.Experience,
Feature.Squads.Label.FailedToJoin,Unable to join the Party
Feature.Squads.Label.FindExperiences,Find experiences
Feature.Squads.Label.FindExperiencesPlayTogether,Find experiences to play together
Feature.Squads.Label.FriendJoinedYourParty,{combinedName} joined your Party
Feature.Squads.Label.InviteConnectionsConfirmation,Invite these Connections to the group?
Feature.Squads.Label.InviteFriendsConfirmation,Invite these friends to the group?
Feature.Squads.Label.InvitedToExperience,Invited to Experience
Feature.Squads.Label.JoinAnotherParty,Switch Parties
Feature.Squads.Label.JoinExperiencesTogether,Join experiences together
Feature.Squads.Label.JoinParty,Join party
Feature.Squads.Label.LeaveParty,Leave Party
Feature.Squads.Label.Loading,
Feature.Squads.Label.LowMemory,Low memory
Feature.Squads.Label.LuckyRecommendationRevealed,Try this one
Feature.Squads.Label.LuckyRecommendationRolling,Picking a game
Feature.Squads.Label.LuckyRecommendationRow,Not sure what to play?
Feature.Squads.Label.MultiplePeopleJoinedYourParty,Multiple people joined your Party
Feature.Squads.Label.MuteMic,Mute mic
Feature.Squads.Label.Party,
Feature.Squads.Label.PartyCountStatus,{partyCount} in the party
Feature.Squads.Label.PartyEnded,Party has ended
Feature.Squads.Label.PartyEndedText,Party ended
Feature.Squads.Label.PartyFull,Party is full
Feature.Squads.Label.PartyOperationFailed,Party operation failed
Feature.Squads.Label.PartyStartedText,Party started
Feature.Squads.Label.PartyVolume,Party volume
Feature.Squads.Label.RemoveFromChat,Remove From Group?
Feature.Squads.Label.RemoveFromParty,Remove from Party
Feature.Squads.Label.ScheduledParty,Scheduled Party
Feature.Squads.Label.SoloPlay,Join by myself
Feature.Squads.Label.StartParty,Start party
Feature.Squads.Label.StartTime,Start time
Feature.Squads.Label.ThisFieldIsRequired,This field is required
Feature.Squads.Label.TwoFriendsJoinedYourParty,{combinedName1} and {combinedName2} joined your Party
Feature.Squads.Label.UnmuteMic,Unmute mic
Feature.Squads.Label.UpcomingParties,Upcoming Parties
Feature.Squads.Label.UserDropdownMenuVoiceErrorUserIneligible,They do not currently have access to voice
Feature.Squads.Label.UsersParty,{displayName}'s Party
Feature.Squads.Label.ViewChat,View chat
Feature.Squads.Label.ViewParty,View party
Feature.Squads.Label.VoiceChats,Voice chats
Feature.Squads.Label.VoiceErrorGeneral,You are not connected to voice
Feature.Squads.Label.VoiceErrorPartyNotVoiceEligible,Voice is not available in this Party. You can create a new group with voice chat and relaxed filters.
Feature.Squads.Label.VoiceErrorUserIneligible,You currently do not have access to Party voice chat
Feature.Squads.Label.Volume,
Feature.Squads.Label.WaitingForCombinedName,Waiting for {combinedName} to join
Feature.Squads.Label.WaitingForOthers,Waiting for others to join
Feature.Squads.Label.WillYouJoinScheduledParty,Will you join {displayName}'s Party?
Feature.Squads.Label.YouJoinedFriendParty,You joined {combinedName}'s party
Feature.Subscription.Action.ReportSubscription,Report Subscription
Feature.Subscription.Action.SeeMore,See More
Feature.Subscription.Action.Subscribe,
Feature.Subscription.Action.SubscribePayAnotherWay,Pay another way
Feature.Subscription.Action.SubscribeWithCreditDebitCard,Subscribe with credit/debit card
Feature.Subscription.Action.SubscribeWithRobloxCredit,Subscribe with Roblox Credit
Feature.Subscription.Email.PricePerMonthLabel,{purchasePrice}/month
Feature.Subscription.Error.GenericSubscribeError,Something went wrong while trying to subscribe. Please try again later.
Feature.Subscription.Footer.PurchasePromptLegalText,"By clicking ""Subscribe"", you agree to the Terms of Use. You will be automatically charged each month and can cancel at any time."
Feature.Subscription.Heading.Subscriptions,
Feature.Subscription.Message.MonthlySpendRestrictionsMonthlyLimitExceed,You have reached the monthly purchasing limit set in Parental Controls. You will not be able to make a new purchase until next month.
Feature.Subscription.Message.ReportSubmitted,
Feature.Subscription.Text.DisclaimerTextMonthly,Renews monthly. Cancel anytime.
Feature.Subscription.Text.PerMonth,/month
Feature.Subscription.Text.Subscribed,Subscribed
Feature.Timeout.Label.OK,
Feature.Timeout.Prompt.BodyText,"Your avatar was reset for {rule}. You can still use the Marketplace, but changes to your avatar will not save until {time}."
Feature.Timeout.Prompt.TitleText,We reset your avatar
Feature.Timeout.WarningBanner.DisabledMessage,Avatar saving disabled
Feature.Timeout.WarningBanner.DisabledUntilMessage,Avatar saving disabled until {time}
Feature.Toast.Heading.PurchaseMessage.Success,Unlocked
Feature.Toast.Message.PurchaseMessage.SuccessV3,You have successfully unlocked access to {gameName} for {price} Robux.
Feature.Toast.NetworkingError.Forbidden,Insufficient permission.
Feature.Toast.NetworkingError.NotFound,Content not found.
Feature.Toast.NetworkingError.ServiceUnavailable,
Feature.Toast.NetworkingError.SomethingIsWrong,
Feature.Toast.NetworkingError.Timeout,Timed out. Please try again.
Feature.Toast.NetworkingError.TooManyRequests,The server is busy. Please try again later.
Feature.Toast.NetworkingError.UnableToConnect,Unable to connect. Please try again later.
Feature.Toast.NetworkingError.Unauthorized,You are no longer logged in. Please log back in.
Feature.Toast.ScanQrCodeError.UnrecognizableQrCode,Unrecognizable QR code. Try again.
Feature.Toast.Username.Copied,Username copied to clipboard.
Feature.Toast.VoteError.AssetNotVoteable,Experience may not be voted on.
Feature.Toast.VoteError.Default,Action not available.
Feature.Toast.VoteError.FloodCheckThresholdMet,You're voting too quickly.
Feature.Toast.VoteError.PlayGame,You must visit this experience before rating it.
Feature.UniversalFeatureRestrictions.AbuseVector.AgeVerification.DialogBody.Suspended,You can't check your age right now because you've repeatedly broken our Community Standards. You can try again after the restriction ends.
Feature.UniversalFeatureRestrictions.AbuseVector.AgeVerification.DialogTitle.Suspended,Age checks suspended
Feature.UniversalFeatureRestrictions.AbuseVector.RobloxKick.DialogBody.Banned,You have been banned from playing this game because of repeated or serious rule-breaking.
Feature.UniversalFeatureRestrictions.AbuseVector.RobloxKick.DialogBody.Suspended,You can't play this game because your behavior broke the rules.
